Ryan Kalil,8186000,C
Nick Mangold,7725000,C
Max Unger,6458750,C
Chris Myers,6250000,C
Scott Wells,6000000,C
David Baas,5500000,C
Dominic Raiola,5000000,C
John Sullivan,4900000,C
Nick Hardwick,4416667,C
Jeremy Zuttah,4125000,C
Jonathan Goodwin,3633333,C
Samson Satele,3600000,C
Kory Lichtensteiger,3500000,C
Kyle Cook,3500000,C
Roberto Garza,3275000,C
Lyle Sendlein,3250000,C
Will Montgomery,3000000,C
Maurkice Pouncey,2961450,C
Alex Mack,2920000,C
Mike Pouncey,2314924,C
Brian De La Puente,2023000,C
Eric Wood,1867000,C
Travis Frederick,1717507,C
Robert Turner,1500000,C
Leroy Harris,1500000,C
Brad Meester,1500000,C
Phil Costa,1350000,C
Evan Dietrich-Smith,1323000,C
Ryan Cook,1050000,C
Manuel Ramirez,1050000,C
Stefen Wisniewski,1033851,C
Doug Legursky,1000000,C
Andre Gurode,990000,C
Dan Koppen,915000,C
Joe Berger,905000,C
Peter Konz,897150,C
Rodney Hudson,876525,C
J.D. Walton,857875,C
Ryan Wendell,830000,C
Steve Vallos,715000,C
Rich Ohrnberger,675000,C
Mike Gibson,665000,C
Brian Schwenke,656065,C
Barrett Jones,651300,C
Gino Gradkowski,646106,C
Khaled Holmes,645027,C
J.C. Tretter,643977,C
Kevin Matthews,630000,C
Joe Hawley,605795,C
Jacques McClendon,600000,C
Eric Kush,577529,C
Jim Cordle,555000,C
Eric Olsen,555000,C
Daniel Kilgore,550075,C
Jason Kelce,534358,C
Julian Vandervelde,525000,C
Caleb Schlauderaff,510000,C
Tim Lelito,496667,C
Mike Brewster,483333,C
Trevor Robinson,482000,C
A.Q. Shipley,480000,C
Cody White,480000,C
Tim Barnes,480000,C
Lemuel Jeanpierre,465000,C
Jeff Byers,465000,C
Sam Brenner,450000,C
Brian Folkerts,450000,C
Patrick Lewis,450000,C
Matt McCants,405000,C
