Chris Myers,"$6,250,000",HOU,C
Mackenzy Bernadeau,"$2,875,000",DAL,C
Samson Satele,"$3,600,000",IND,C
Matt Birk,"$2,841,667",BAL,C
Jeff Saturday,"$3,875,000",GB,C
Dan Koppen,"$1,525,000",NE,C
Mike Gibson,"$665,000",PHI,C
Doug Legursky,"$1,260,000",PIT,C
Thomas Austin,"$510,000",CAR,C
Todd McClure,"$990,000",ATL,C
Robert Turner,"$700,000",STL,C
Rich Ohrnberger,"$540,000",ARI,C
Steve Vallos,-,JAC,C
Matt Katula,-,PIT,C
Jeff Faine,0,TBD,C
Scott Wells,0,TBD,C
Andre Gurode,0,TBD,C
Casey Wiegmann,0,TBD,C
Olin Kreutz,0,TBD,C
Jamaal Jackson,0,TBD,C
Ryan Pontbriand,0,TBD,C
Chris White,0,TBD,C
Matt Kroul,-,-1,C
Erik Cook,0,TBD,C
Julian Vandervelde,0,TBD,C
Michael Person,0,TBD,C
Colin Miller,0,TBD,C
Chase Beeler,0,TBD,C
Jason Slowey,0,TBD,C
T-Bob Hebert,0,TBD,C
Eric Heitmann,0,TBD,C
Ryan Bartholomew,0,TBD,C
Colin Baxter,0,TBD,C
Chris Morris,-,-1,C
Tyler Horn,0,TBD,C
Rob Bruggeman,0,TBD,C
Grant Garner,-,-1,C
Sampson Genus,0,TBD,C
Ben Claxton,0,TBD,C
Jeremiah Warren,0,TBD,C
Moe Petrus,0,TBD,C
Scott Wedige,0,TBD,C
Jacques McClendon,0,TBD,C
