Kamerion Wimbley,"$7,000,000",TEN,LB
Curtis Lofton,"$5,500,000",NO,LB
David Hawthorne,"$3,800,000",NO,LB
Jarret Johnson,"$4,750,000",SD,LB
John Abraham,"$5,906,000",ATL,LB
Joe Mays,"$4,000,000",DEN,LB
London Fletcher,"$5,375,000",WAS,LB
Jameel McClain,"$3,500,000",BAL,LB
Dan Connor,"$3,250,000",DAL,LB
Heath Farwell,"$1,500,000",SEA,LB
Chris Chamberlain,"$1,350,000",NO,LB
Wesley Woodyard,"$1,750,000",DEN,LB
Tim Shaw,"$1,100,000",TEN,LB
Patrick Bailey,"$1,100,000",TEN,LB
Brendon Ayanbadejo,"$1,070,000",BAL,LB
Manny Lawson,"$2,100,000",CIN,LB
Erin Henderson,"$2,000,000",MIN,LB
Blake Costanzo,"$932,500",CHI,LB
Leroy Hill,"$1,600,000",SEA,LB
Larry Grant,"$1,260,000",SF,LB
Aaron Maybin,"$1,015,000",NYJ,LB
Keith Brooking,"$1,000,000",DEN,LB
Clark Haggans,"$1,000,000",ARI,LB
Tracy White,"$990,000",NE,LB
Bryan Thomas,"$900,000",NYJ,LB
Mario Haggan,"$890,000",STL,LB
Bradie James,"$890,000",HOU,LB
Barrett Ruud,"$890,000",SEA,LB
Chase Blackburn,"$825,000",NYG,LB
Bryan Scott,"$825,000",BUF,LB
Gary Guyton,"$765,000",MIA,LB
Erik Walden,"$725,000",GB,LB
Marvin Mitchell,"$725,000",MIN,LB
Shawne Merriman,"$700,000",BUF,LB
Edgar Jones,"$700,000",KC,LB
Rocky McIntosh,"$700,000",STL,LB
Brandon Johnson,"$700,000",PIT,LB
Zac Diles,"$700,000",TEN,LB
Bryan Kehl,"$700,000",WAS,LB
Tim Dobbins,"$700,000",HOU,LB
Philip Wheeler,"$700,000",OAK,LB
Everette Brown,"$615,000",DET,LB
Jamaal Westerman,"$615,000",MIA,LB
Sergio Kindle,"$465,000",BAL,LB
Josh Bynes,"$390,000",BAL,LB
Cam Johnson,-,SF,LB
E.J. Henderson,0,TBD,LB
Channing Crowder,0,TBD,LB
Tully Banta-Cain,0,TBD,LB
Gary Brackett,0,TBD,LB
James Farrior,0,TBD,LB
Stephen Tulloch,0,TBD,LB
Andra Davis,0,TBD,LB
Reggie Torbor,0,TBD,LB
Isaiah Ekejiuba,0,TBD,LB
Ben Leber,0,TBD,LB
Kirk Morrison,0,TBD,LB
Ken Amato,0,TBD,LB
Nail Diggs,0,TBD,LB
Keyaron Fox,0,TBD,LB
Stephen Cooper,0,TBD,LB
H.B. Blades,0,TBD,LB
Brian Iwuh,0,TBD,LB
Rennie Curran,0,TBD,LB
Eric Alexander,0,TBD,LB
Alvin Bowen,0,TBD,LB
Spencer Havner,0,TBD,LB
Jonathan Goff,0,TBD,LB
Marques Murrell,0,TBD,LB
Xavier Adibi,0,TBD,LB
Matt McCoy,0,TBD,LB
Aaron Curry,0,TBD,LB
