Kamerion Wimbley,"$7,000,000",TEN,OLB
Jarret Johnson,"$4,750,000",SD,OLB
John Abraham,"$5,906,000",ATL,OLB
Tim Shaw,"$1,100,000",TEN,OLB
Patrick Bailey,"$1,100,000",TEN,OLB
Manny Lawson,"$2,100,000",CIN,OLB
Blake Costanzo,"$932,500",CHI,OLB
Aaron Maybin,"$1,015,000",NYJ,OLB
Chase Blackburn,"$825,000",NYG,OLB
Bryan Scott,"$825,000",BUF,OLB
Gary Guyton,"$765,000",MIA,OLB
Erik Walden,"$725,000",GB,OLB
Marvin Mitchell,"$725,000",MIN,OLB
Edgar Jones,"$700,000",KC,OLB
Rocky McIntosh,"$700,000",STL,OLB
Philip Wheeler,"$700,000",OAK,OLB
Everette Brown,"$615,000",DET,OLB
Josh Bynes,"$390,000",BAL,OLB
Cam Johnson,-,SF,OLB
Aaron Curry,0,TBD,OLB
Baraka Atkins,0,TBD,OLB
Ernie Sims,0,TBD,OLB
Spencer Adkins,0,TBD,OLB
Jason Williams,0,TBD,OLB
Quinton Spears,0,TBD,OLB
Vic So'oto,0,TBD,OLB
Jameson Konz,0,TBD,OLB
Jabara Williams,0,TBD,OLB
Jeff Tarpinian,0,TBD,OLB
Jerrell Harris,0,TBD,OLB
Nathan Stupar,0,TBD,OLB
Marcus Dowtin,0,TBD,OLB
Ricky Elmore,0,TBD,OLB
Patrick Trahan,0,TBD,OLB
D.J. Bryant,0,TBD,OLB
Jerry Franklin,0,TBD,OLB
Kenny Rowe,0,TBD,OLB
Kaelin Burnett,0,TBD,OLB
Delano Johnson,0,TBD,OLB
J.K. Schaffer,0,TBD,OLB
Alex Hall,0,TBD,OLB
Adrian Hamilton,0,TBD,OLB
