Curtis Lofton,"$5,500,000",NO,ILB
David Hawthorne,"$3,800,000",NO,ILB
Joe Mays,"$4,000,000",DEN,ILB
London Fletcher,"$5,375,000",WAS,ILB
Jameel McClain,"$3,500,000",BAL,ILB
Dan Connor,"$3,250,000",DAL,ILB
Heath Farwell,"$1,500,000",SEA,ILB
Chris Chamberlain,"$1,350,000",NO,ILB
Wesley Woodyard,"$1,750,000",DEN,ILB
Erin Henderson,"$2,000,000",MIN,ILB
Zac Diles,"$700,000",TEN,ILB
Bryan Kehl,"$700,000",WAS,ILB
Tim Dobbins,"$700,000",HOU,ILB
Stephen Tulloch,0,TBD,ILB
Keyaron Fox,0,TBD,ILB
Kion Wilson,0,TBD,ILB
Quan Sturdivant,0,TBD,ILB
Brian Rolle,0,TBD,ILB
Mike Mohamed,0,TBD,ILB
Bront Bird,0,TBD,ILB
Ben Jacobs,0,TBD,ILB
Marshall McFadden,0,TBD,ILB
JoJo Dickson,0,TBD,ILB
Phillip Dillard,0,TBD,ILB
Jake Muasau,0,TBD,ILB
Lawrence Wilson,0,TBD,ILB
Nigel Carr,0,TBD,ILB
Pat Schiller,0,TBD,ILB
Colin Parker,0,TBD,ILB
Brandon Marshall,0,TBD,ILB
Stanford Keglar,0,TBD,ILB
