Mike Tolbert,"$2,500,000",CAR,FB
LeRon McClain,"$2,750,000",SD,FB
Michael Robinson,"$2,500,000",SEA,FB
Lawrence Vickers,"$1,200,000",DAL,FB
Jackie Battle,"$700,000",SD,FB
Owen Schmitt,"$700,000",OAK,FB
Jerome Felton,"$700,000",MIN,FB
Mike Sellers,0,TBD,FB
Leonard Weaver,0,TBD,FB
Ahmard Hall,0,TBD,FB
John Conner,0,TBD,FB
Eric Kettani,0,TBD,FB
James Develin,0,TBD,FB
Madison Hedgecock,0,TBD,FB
Collin Mooney,0,TBD,FB
Will Ta'ufo'ou,0,TBD,FB
Bruce Figgins,0,TBD,FB
Jamize Olawale,0,TBD,FB
Cody Johnson,0,TBD,FB
Mike Karney,0,TBD,FB
Cory Harkey,0,TBD,FB
