Sam Baker,"$6,808,333",ATL,LT
Jake Long,"$8,500,000",STL,LT
Bryant McKinnie,"$3,150,000",BAL,LT
King Dunlap,"$1,850,000",SD,LT
Will Svitek,"$910,000",NE,LT
Winston Justice,"$840,000",DEN,LT
Khalif Barnes,"$840,000",OAK,LT
Jason Smith,"$780,000",NO,LT
Ryan Harris,"$780,000",HOU,LT
Rashad Butler,"$715,000",CLE,LT
Jonathan Scott,"$715,000",CHI,LT
Barry Richardson,0,TBD,LT
Sam Young,0,TBD,LT
Max Starks,0,TBD,LT
Tyler Polumbus,0,TBD,LT
Tony Hills,0,TBD,LT
Willie Smith,0,TBD,LT
DeMarcus Love,0,TBD,LT
Ty Nsekhe,0,TBD,LT
Kevin Murphy,0,TBD,LT
Nick Becton,0,TBD,LT
Mike Farrell,0,TBD,LT
Nick Mondek,0,TBD,LT
Carter Bykowski,0,TBD,LT
Jamaal Johnson-Webb,0,TBD,LT
Rogers Gaines,0,TBD,LT
Bryant Browning,0,TBD,LT
A.J. Lindeman,0,TBD,LT
Edawn Coughman,0,TBD,LT
Andrew Datko,0,TBD,LT
Chris DeGeare,0,TBD,LT
Dustin Waldron,0,TBD,LT
Ed Wang,0,TBD,LT
Alex Barron,0,TBD,LT
