Chase Daniel,"$3,333,333",KC,QB
Drew Stanton,"$2,733,333",ARI,QB
Matt Hasselbeck,"$3,625,000",IND,QB
Ryan Fitzpatrick,"$3,250,000",TEN,QB
Kevin Kolb,"$3,050,000",BUF,QB
Bruce Gradkowski,"$1,650,000",PIT,QB
Jason Campbell,"$1,875,000",CLE,QB
Brian Hoyer,"$982,500",CLE,QB
Josh Johnson,"$947,500",CIN,QB
David Carr,"$1,050,000",NYG,QB
Rex Grossman,"$960,000",WAS,QB
Dan Orlovsky,"$905,000",TB,QB
Kellen Clemens,"$870,000",STL,QB
Josh McCown,"$865,000",CHI,QB
Tarvaris Jackson,"$840,000",SEA,QB
Luke McCown,"$840,000",NO,QB
Derek Anderson,"$840,000",CAR,QB
Matt Flynn,"$715,000",BUF,QB
Brady Quinn,"$715,000",NYJ,QB
Jon Kitna,"$55,294",DAL,QB
Seneca Wallace,-,SF,QB
Jordan Palmer,-,CHI,QB
Matt Cassel,0,TBD,QB
Tyler Thigpen,0,TBD,QB
Tim Tebow,0,TBD,QB
Caleb Hanie,0,TBD,QB
John Skelton,0,TBD,QB
Trent Edwards,0,TBD,QB
Byron Leftwich,0,TBD,QB
Matt Leinart,0,TBD,QB
Graham Harrell,0,TBD,QB
Charlie Batch,0,TBD,QB
Ricky Stanzi,0,TBD,QB
Greg McElroy,0,TBD,QB
McLeod Bethel-Thompson ,0,TBD,QB
Alex Tanney,0,TBD,QB
Pat White,0,TBD,QB
Matt Blanchard,0,TBD,QB
Nathan Enderle,0,TBD,QB
Tim Jenkins,0,TBD,QB
John Parker Wilson,0,TBD,QB
Vince Young,0,TBD,QB
Mike Kafka,0,TBD,QB
Ryan Katz,0,TBD,QB
G.J. Kinne,0,TBD,QB
Nick Stephens,0,TBD,QB
B.J. Coleman,0,TBD,QB
Caleb TerBush,0,TBD,QB
Chandler Harnish,0,TBD,QB
Josh Portis,0,TBD,QB
Aaron Corp,0,TBD,QB
James Vandenberg,0,TBD,QB
Dennis Dixon,0,TBD,QB
Seth Doege,0,TBD,QB
Adam Weber,0,TBD,QB
Stephen McGee,0,TBD,QB
