Sam Baker,"$6,808,333",ATL,T
Gosder Cherilus,"$7,000,000",IND,T
Jake Long,"$8,500,000",STL,T
Phillip Loadholt,"$6,250,000",MIN,T
Andre Smith,"$6,000,000",CIN,T
Sebastian Vollmer,"$4,187,500",NE,T
Bryant McKinnie,"$3,150,000",BAL,T
Nate Garner,"$1,625,000",MIA,T
King Dunlap,"$1,850,000",SD,T
Tyson Clabo,"$3,500,000",MIA,T
Eric Winston,"$1,250,000",ARI,T
Will Svitek,"$910,000",NE,T
Sean Locklear,"$840,000",ARI,T
Winston Justice,"$840,000",DEN,T
Khalif Barnes,"$840,000",OAK,T
Jason Smith,"$780,000",NO,T
Ryan Harris,"$780,000",HOU,T
Dennis Roland,"$780,000",CIN,T
Rashad Butler,"$715,000",CLE,T
Eben Britton,"$715,000",CHI,T
Jonathan Scott,"$715,000",CHI,T
Troy Kropog,"$630,000",MIN,T
Jammal Brown,0,TBD,T
Demetress Bell,0,TBD,T
Jared Gaither,0,TBD,T
Wayne Hunter,0,TBD,T
Lydon Murtha,0,TBD,T
Frank Omiyale,0,TBD,T
Barry Richardson,0,TBD,T
Jordan Black,0,TBD,T
Jeremy Trueblood,0,TBD,T
Sam Young,0,TBD,T
Max Starks,0,TBD,T
Tyler Polumbus,0,TBD,T
Derek Hardman,0,TBD,T
Tony Hills,0,TBD,T
Willie Smith,0,TBD,T
Kevin Haslam,0,TBD,T
Daniel Baldridge,0,TBD,T
Pat McQuistan,0,TBD,T
Ryan Miller,0,TBD,T
Marcel Jones,0,TBD,T
Kyle Hix,0,TBD,T
Cory Brandon,0,TBD,T
Dominic Alford,0,TBD,T
DeMarcus Love,0,TBD,T
Zebrie Sanders,0,TBD,T
William Robinson,0,TBD,T
Ty Nsekhe,0,TBD,T
Kevin Murphy,0,TBD,T
Al Netter,0,TBD,T
Kevin Hughes,0,TBD,T
Andrew McDonald,0,TBD,T
Nick Becton,0,TBD,T
Mark Jackson,-,-1,T
David Mims,0,TBD,T
Mike Farrell,0,TBD,T
Nick Mondek,0,TBD,T
Carter Bykowski,0,TBD,T
J.B. Shugarts,0,TBD,T
Jamaal Johnson-Webb,0,TBD,T
Aderious Simmons,0,TBD,T
Rogers Gaines,0,TBD,T
Braden Brown,0,TBD,T
Brandon Keith,0,TBD,T
Joe Caprioglio,0,TBD,T
Mike Golic Jr.,0,TBD,T
Emmett Cleary,0,TBD,T
Levy Adcock,0,TBD,T
Bryant Browning,0,TBD,T
Graham Pocic,0,TBD,T
A.J. Lindeman,0,TBD,T
Paul Cornick,0,TBD,T
Edawn Coughman,0,TBD,T
Andrew Datko,0,TBD,T
Steven Baker,0,TBD,T
R.J. Mattes,0,TBD,T
Chris DeGeare,0,TBD,T
Dustin Waldron,0,TBD,T
Michael Bamiro,0,TBD,T
Ed Wang,0,TBD,T
Sean Hooey,0,TBD,T
Alex Barron,0,TBD,T
Justin Wells,0,TBD,T
