Andy Levitre,"$7,800,000",TEN,G
Jermon Bushrod,"$7,193,000",CHI,G
Louis Vasquez,"$5,875,000",DEN,G
Donald Thomas,"$3,500,000",IND,G
Adam Snyder,"$1,225,000",SF,G
Chris Williams,"$1,376,154",STL,G
Chad Rinehart,"$1,250,000",SD,G
Willie Colon,"$1,162,500",NYJ,G
Travelle Wharton,"$1,100,000",CAR,G
Chris Spencer,"$905,000",TEN,G
Kevin Boothe,"$905,000",NYG,G
Dylan Gandy,"$905,000",DET,G
Matt Slauson,"$815,000",CHI,G
Mike Pollak,"$780,000",CIN,G
Fernando Velasco,"$715,000",PIT,G
Guy Whimper,"$715,000",PIT,G
Geoff Schwartz,"$700,000",KC,G
Seth Olsen,"$670,000",MIN,G
Chris Scott,"$630,000",CAR,G
Howard Barbieri,0,TB,G
Brian Waters,0,TBD,G
Stephen Peterman,0,TBD,G
Danny Watkins,0,TBD,G
Jason Spitz,0,TBD,G
Nate Livings,0,TBD,G
Artis Hicks,0,TBD,G
Tyronne Green,0,TBD,G
Bobbie Williams,0,TBD,G
Lance Louis,0,TBD,G
Brandyn Dombrowski,0,TBD,G
Leonard Davis,0,TBD,G
Cooper Carlisle,0,TBD,G
Geoff Hangartner,0,TBD,G
Derrick Dockery,0,TBD,G
Antoine Caldwell,0,TBD,G
John Moffitt,0,TBD,G
Rex Hadnot,0,TBD,G
Russ Hochstein,0,TBD,G
Colin Brown,0,TBD,G
Mitch Petrus,0,TBD,G
Taitusi Lutui,0,TBD,G
Jamey Richard,0,TBD,G
Bryan Mattison,0,TBD,G
D'Anthony Batiste,0,TBD,G
Ramon Harewood,0,TBD,G
Kevin Kowalski,0,TBD,G
Bill Nagy,0,TBD,G
Senio Kelemete,0,TBD,G
Andrew Tiller,0,TBD,G
Zachary Williams,0,TBD,G
Nate Menkin,0,TBD,G
Keith Williams,0,TBD,G
Selvish Capers,0,TBD,G
Nick Pieschel,0,TBD,G
Rich Ranglin,0,TBD,G
Dallas Reynolds,0,TBD,G
Hayworth Hicks,0,TBD,G
Blake DeChristopher,0,TBD,G
Zach Hurd,0,TBD,G
Jake Scott,0,TBD,G
Philip Blake,0,TBD,G
Kyle DeVan,0,TBD,G
Chilo Rachal,0,TBD,G
Matt Tennant,0,TBD,G
Reggie Wells,0,TBD,G
Ryan Durand,0,TBD,G
Phillip Manley,0,TBD,G
Jack Cornell,0,TBD,G
Matt Kopa,0,TBD,G
Jeff Adams,0,TBD,G
Quentin Saulsberry,0,TBD,G
Michael Jasper,0,TBD,G
Danous Estenor,0,TBD,G
Justin Boren,0,TBD,G
Manase Foketi,0,TBD,G
Jason Foster,0,TBD,G
Oscar Johnson,0,TBD,G
Patrick Brown,0,TBD,G
Lee Ziemba,0,TBD,G
Ben Garland,0,TBD,G
Theo Goins,0,TBD,G
Jared Smith,0,TBD,G
Justin Cheadle,0,TBD,G
Dennis Landolt,0,TBD,G
Robert T. Griffin,0,TBD,G
Ryan Lee,0,TBD,G
Kasey Studdard,0,TBD,G
Brian Thomas,0,TBD,G
Wayne Tribue,0,TBD,G
Jacoby Ashworth,0,TBD,G
Matt Reynolds,0,TBD,G
Derek Dennis,0,TBD,G
Jordan Devey,0,TBD,G
Tyler Holmes,0,TBD,G
Charles Bryant,0,TBD,G
Chris Hubbard,0,TBD,G
Ray Dominguez,0,TBD,G
