Desmond Bryant,"$6,800,000",CLE,DE
Ricky Jean Francois,"$5,500,000",IND,DE
Cliff Avril,"$6,500,000",SEA,DE
Mike DeVito,"$4,200,000",KC,DE
William Hayes,"$3,500,000",STL,DE
Jason Jones,"$3,166,667",DET,DE
Robert Geathers,"$3,000,000",CIN,DE
Chris Canty,"$2,666,667",BAL,DE
Glenn Dorsey,"$3,000,000",SF,DE
Michael Bennett,"$4,800,000",SEA,DE
Vance Walker,"$2,000,000",OAK,DE
George Selvie,"$680,000",DAL,DE
Parys Haralson,"$1,150,000",SF,DE
Kenyon Coleman,"$1,005,000",NO,DE
Shaun Phillips,"$1,000,000",DEN,DE
Andre Carter,"$1,000,000",OAK,DE
Ropati Pitoitua,"$1,000,000",TEN,DE
Matt Shaughnessy,"$1,000,000",ARI,DE
Jason Hunter,"$1,000,000",OAK,DE
Israel Idonije,"$905,000",DET,DE
Darryl Tapp,"$865,000",WAS,DE
Nathan Williams,0,MIA,DE
Randy Starks,0,TBD,DE
Kyle Vanden Bosch,0,TBD,DE
Mark Anderson,0,TBD,DE
Juqua Parker,0,TBD,DE
Jamaal Anderson,0,TBD,DE
Marcus Spears,0,TBD,DE
Antonio Garay,0,TBD,DE
Ryan McBean,0,TBD,DE
Trevor Scott,0,TBD,DE
Nick Eason,0,TBD,DE
Dave Ball,0,TBD,DE
Turk McBride,0,TBD,DE
Lawrence Jackson,0,TBD,DE
Jermaine Cunningham,0,TBD,DE
Dave Tollefson,0,TBD,DE
Antwan Applewhite,0,TBD,DE
Vaughn Martin,0,TBD,DE
Keyunta Dawson,0,TBD,DE
Kentwan Balmer,0,TBD,DE
Drake Nevis,0,TBD,DE
Kyle Moore,0,TBD,DE
Jesse Nading,0,TBD,DE
Austen Lane,0,TBD,DE
George Johnson,0,TBD,DE
Dexter Davis,0,TBD,DE
Ronnell Lewis,0,TBD,DE
D'Aundre Reed,0,TBD,DE
Markus White,0,TBD,DE
Aaron Morgan,0,TBD,DE
Brandon Bair,0,TBD,DE
Hall Davis,0,TBD,DE
Eric Bakhtiari,0,TBD,DE
Emmanuel Stephens,0,TBD,DE
Justin Francis,0,TBD,DE
Adewale Ojomo,0,TBD,DE
Jeremy Beal,0,TBD,DE
Damik Scafe,0,TBD,DE
Jerome Long,0,TBD,DE
David Hunter,0,TBD,DE
Ronnie Cameron,0,TBD,DE
Kellen Heard,0,TBD,DE
Dominique Hamilton,0,TBD,DE
Ikponmwosa Igbinosun,0,TBD,DE
Marquis Jackson,0,TBD,DE
Brandon Williams,0,TBD,DE
Phillip Merling,0,TBD,DE
Jamie Blatnick,0,TBD,DE
DeQuin Evans,0,TBD,DE
Sam Montgomery,0,TBD,DE
Mason Brodine,0,TBD,DE
Matt Broha,0,TBD,DE
John Youboty,0,TBD,DE
Kourtnei Brown,0,TBD,DE
Thaddeus Gibson,0,TBD,DE
Jarron Gilbert,0,TBD,DE
Jacquies Smith,0,TBD,DE
David King,0,TBD,DE
Keith Browner,0,TBD,DE
Ernset Owusu,0,TBD,DE
Cody Larsen,0,TBD,DE
Cordian Hagans,0,TBD,DE
Will Pericak,0,TBD,DE
Monte Taylor,0,TBD,DE
Anthony Hargrove,0,TBD,DE
Logan Harrell,0,TBD,DE
Cam Henderson,0,TBD,DE
Collins Ukwu,0,TBD,DE
Jay Richardson,0,TBD,DE
Jason Vega,0,TBD,DE
R.J. Washington,0,TBD,DE
Marcus Dixon,0,TBD,DE
