Lane Johnson,11252000,RT
Bryan Bulaga,6750000,RT
Mitchell Schwartz,6600000,RT
Ryan Schraeder,6400000,RT
Jermey Parnell,6400000,RT
Marcus Gilbert,6163000,RT
Austin Howard,6000000,RT
Bobby Massie,6000000,RT
Joe Barksdale,5550000,RT
Demar Dotson,5500000,RT
Derek Newton,5300000,RT
Doug Free,5000000,RT
Breno Giacomini,4500000,RT
Sebastian Vollmer,4187500,RT
Zach Strief,4000000,RT
Jack Conklin,3974415,RT
Gosder Cherilus,3500000,RT
Andre Smith,3500000,RT
Jah Reid,3400000,RT
Chris Clark,3000000,RT
Mike Remmers,2553000,RT
Byron Bell,2250000,RT
D.J. Humphries,2228028,RT
Ja'Wuan James,2107100,RT
Jordan Mills,1671000,RT
Marshall Newhouse,1500000,RT
Allen Barbre,1450000,RT
Cyrus Kouandjio,1202205,RT
LaAdrian Waddle,1200000,RT
Menelik Watson,1198713,RT
Eric Winston,1090000,RT
Rob Havenstein,992505,RT
Dennis Kelly,880000,RT
Jeff Linkenbach,810000,RT
Morgan Moses,793144,RT
Bryce Harris,760000,RT
Daryl Williams,709280,RT
T.J. Clemmings,701239,RT
Don Barclay,700000,RT
Michael Schofield,694300,RT
Andrew Donnal,694234,RT
Earl Watford,648716,RT
Ryan Jensen,600000,RT
Bobby Hart,587897,RT
Trenton Brown,583973,RT
Denzell Goode,583196,RT
Ricky Wagner,576140,RT
Seantrel Henderson,567720,RT
Vinston Painter,525000,RT
Jeremiah Poutasi,525000,RT
Brent Qvale,525000,RT
Cornelius Lucas,516667,RT
Garry Gilliam,514000,RT
Josh Wells,511000,RT
Bryan Witzmann,495000,RT
Ben Gottschalk,495000,RT
Emmett Cleary,480000,RT
John Wetzel,450000,RT
