Ndamukong Suh,19062500,DT
Fletcher Cox,17100000,DT
Marcell Dareus,16095686,DT
Gerald McCoy,15866667,DT
Malik Jackson,14250000,DT
Michael Brockers,11083333,DT
Geno Atkins,10665400,DT
Corey Liuget,10250000,DT
Damon Harrison,9250000,DT
Tyrone Crawford,9000000,DT
Kyle Williams,7433333,DT
Arthur Jones,6600000,DT
Dan Williams,6250000,DT
Linval Joseph,6250000,DT
Haloti Ngata,6000000,DT
Jaye Howard,5000000,DT
Leonard Williams,4657717,DT
DeForest Buckner,4547749,DT
Vince Wilfork,4500000,DT
Sen'Derrick Marks,4500000,DT
Domata Peko,4500000,DT
Brandon Mebane,4500000,DT
Roy Miller,4062500,DT
Earl Mitchell,4000000,DT
Ahtyba Rubin,4000000,DT
Al Woods,3500000,DT
Steve McLendon,3500000,DT
Paul Soliai,3500000,DT
Sheldon Rankins,3200412,DT
Corey Peters,3050000,DT
Tyson Alualu,3000000,DT
Jonathan Babineaux,3000000,DT
Nick Fairley,3000000,DT
Clinton McDonald,3000000,DT
Danny Shelton,2925917,DT
Dontari Poe,2830002,DT
Abry Jones,2553000,DT
Aaron Donald,2534125,DT
Star Lotulelei,2401125,DT
Kenny Clark,2340412,DT
Tom Johnson,2333333,DT
Frostee Rucker,2159375,DT
Alan Branch,2150000,DT
Vernon Butler,2099129,DT
Sharrif Floyd,2019050,DT
Sean Lissemore,2000000,DT
Malcolm Brown,1903307,DT
Sylvester Williams,1895438,DT
Karl Klug,1850000,DT
Stefan Charles,1750000,DT
Corbin Bryant,1671000,DT
Tyrunn Walker,1600000,DT
Chris Jones,1557807,DT
Eddie Goldman,1421579,DT
Austin Johnson,1415557,DT
Ra'Shede Hageman,1333961,DT
A'Shawn Robinson,1308409,DT
Jarran Reed,1222409,DT
Kawann Short,1157584,DT
Pat Sims,1150000,DT
Mitch Unrein,1130000,DT
Timmy Jernigan,1095629,DT
Jordan Phillips,1090727,DT
Terrell McClain,1016667,DT
Johnathan Hankins,1007672,DT
Kedric Golston,1005000,DT
Tony McDaniel,985000,DT
Adam Gotsis,984476,DT
Maliek Collins,887545,DT
Leger Douzable,885000,DT
Brandon Thompson,840000,DT
Adolphus Washington,797324,DT
Javon Hargrave,778564,DT
Kyle Love,760000,DT
Ricardo Mathews,760000,DT
Sealver Siliga,760000,DT
Bennie Logan,758108,DT
Vincent Valentine,757605,DT
Jay Bromley,750903,DT
Carl Davis,738084,DT
Sheldon Day,737103,DT
Hassan Ridgeway,725056,DT
David Onyemata,720586,DT
Andrew Billings,718961,DT
Will Sutton,712767,DT
Willie Henry,680848,DT
Devon Still,675000,DT
John Jenkins,675000,DT
Chris Jones,675000,DT
Jordan Hill,675000,DT
Brandon Williams,668750,DT
Akeem Spence,661106,DT
Marcus Hardison,656423,DT
Quinton Jefferson,648456,DT
D.J. Reader,638845,DT
Grady Jarrett,631963,DT
David Parry,625002,DT
Anthony Zettel,615931,DT
Michael Bennett,604675,DT
Caraun Reid,602220,DT
