Travis Frederick,9400010,C
Alex Mack,9000000,C
Mike Pouncey,8950000,C
Rodney Hudson,8900000,C
Maurkice Pouncey,8827325,C
Ryan Kalil,8375000,C
Nick Mangold,7725000,C
Max Unger,7400000,C
Eric Wood,6350000,C
Jason Kelce,6250000,C
Ben Jones,4375000,C
Jeremy Zuttah,4083333,C
Evan Smith,3562500,C
Kory Lichtensteiger,3500000,C
Tony Bergstrom,2875000,C
Tim Barnes,2800000,C
Ryan Kelly,2612746,C
Joe Berger,2165000,C
Daniel Kilgore,1750000,C
Joe Hawley,1664063,C
Stefen Wisniewski,1510000,C
Weston Richburg,1219338,C
Nick Martin,1193743,C
Mitch Morse,1168269,C
Cody Wallace,1160000,C
Patrick Lewis,1100000,C
Gino Gradkowski,1050000,C
Max Tuerk,894255,C
Justin Britt,886733,C
John Sullivan,885000,C
Hroniss Grasu,814730,C
Isaac Seumalo,800216,C
A.Q. Shipley,785000,C
Michael Person,760000,C
Graham Glasgow,759480,C
Travis Swanson,739243,C
Evan Boehm,711621,C
Brandon Linder,697400,C
Russell Bodine,669114,C
Brian Schwenke,656065,C
J.C. Tretter,643977,C
Joey Hunt,610089,C
Corey Linsley,601250,C
Austin Blythe,600497,C
Sam Brenner,600000,C
T.J. Johnson,600000,C
Luke Bowanko,578513,C
Gabe Ikard,570000,C
Josh Allen,570000,C
Demetrius Rhaney,566474,C
Wesley Johnson,555000,C
Spencer Pulley,540000,C
David Andrews,530000,C
Nick Easton,528000,C
Greg Mancz,527000,C
Matt Paradis,525000,C
Brett Jones,525000,C
Josh Andrews,525000,C
Jonotthan Harrison,512500,C
Tyler Larsen,495000,C
Austin Reiter,495000,C
Jake Brendel,495000,C
Cornelius Edison,495000,C
Shane McDermott,495000,C
Zac Kerin,480000,C
James Ferentz,480000,C
Valerian Ume-Ezeoke,450000,C
B.J. Finney,450000,C
