Clay Matthews,13200000,ILB
Luke Kuechly,12360313,ILB
Bobby Wagner,10750000,ILB
Navorro Bowman,10500000,ILB
Lawrence Timmons,9559150,ILB
Brian Cushing,8750000,ILB
Brandon Marshall,8000000,ILB
Daryl Washington,8000000,ILB
Mychal Kendricks,7250000,ILB
David Harris,7166667,ILB
Derrick Johnson,7000000,ILB
Danny Trevathan,6125000,ILB
D'Qwell Jackson,5500000,ILB
Rey Maualuga,5000000,ILB
Paul Posluszny,5000000,ILB
Jerrell Freeman,4000000,ILB
Demario Davis,4000000,ILB
Rolando McClain,4000000,ILB
Wesley Woodyard,3937500,ILB
Vincent Rey,3500000,ILB
Malcolm Smith,3500000,ILB
Shea McClellin,3016667,ILB
Josh Mauga,2750000,ILB
Keenan Robinson,2600000,ILB
Darron Lee,2555412,ILB
Paul Worrilow,2553000,ILB
Stephen Tulloch,2500000,ILB
Daryl Smith,2500000,ILB
Sean Spence,2500000,ILB
Ryan Shazier,2376803,ILB
Akeem Dent,2250000,ILB
C.J. Mosley,2197001,ILB
Jonathan Freeny,2040000,ILB
Karlos Dansby,2000000,ILB
Erin Henderson,2000000,ILB
Stephone Anthony,1932929,ILB
Dont'a Hightower,1931001,ILB
Deone Bucannon,1927301,ILB
Vince Williams,1833333,ILB
Michael Wilhoite,1671000,ILB
Craig Robertson,1666667,ILB
Sean Weatherspoon,1500000,ILB
Reggie Ragland,1460343,ILB
Benardrick McKinney,1336281,ILB
Manti Te'o,1293105,ILB
Eric Kendricks,1288980,ILB
Zach Brown,1250000,ILB
Tank Carder,1250000,ILB
Albert McClellan,1250000,ILB
Mason Foster,1250000,ILB
Denzel Perryman,1194119,ILB
Deion Jones,1136410,ILB
Kevin Minter,1097572,ILB
Kiko Alonso,1075100,ILB
Jon Bostic,985200,ILB
Justin Durant,965000,ILB
Arthur Brown,888558,ILB
Nick Bellore,845000,ILB
Kelvin Sheppard,840000,ILB
Bruce Carter,840000,ILB
Audie Cole,840000,ILB
Nick Vigil,777657,ILB
Sio Moore,760000,ILB
Perry Riley,760000,ILB
Steven Johnson,760000,ILB
Donald Butler,760000,ILB
Christian Kirksey,760000,ILB
Brandon Spikes,760000,ILB
Preston Brown,751438,ILB
Terence Garvin,750000,ILB
Jordan Hicks,748183,ILB
Joshua Perry,738521,ILB
Nick Kwiatkoski,728780,ILB
Antonio Morrison,714977,ILB
Kwon Alexander,689581,ILB
Jake Ryan,684170,ILB
Blake Martinez,680848,ILB
LaRoy Reynolds,675000,ILB
Najee Goode,675000,ILB
Sam Barrington,675000,ILB
Daren Bates,675000,ILB
Anthony Hitchens,663716,ILB
Gerald Hodges,645027,ILB
Antwione Williams,636116,ILB
Ben Heeney,630681,ILB
Josh McNary,630000,ILB
Martrell Spaight,629487,ILB
Josh Forrest,618580,ILB
D.J. Alexander,618314,ILB
David Mayo,611564,ILB
Elandon Roberts,610089,ILB
Steven Daniels,604324,ILB
Avery Williamson,603613,ILB
Joe Walker,600034,ILB
Zaviar Gooden,600000,ILB
Will Compton,600000,ILB
A.J. Klein,587825,ILB
James Morris,570000,ILB
Ramik Wilson,570000,ILB
Max Bullough,570000,ILB
