A.J. Green,15000000,WR
Alshon Jeffery,14599000,WR
Julio Jones,14251209,WR
Demaryius Thomas,14000000,WR
Dez Bryant,14000000,WR
T.Y. Hilton,13000000,WR
Doug Baldwin,11500000,WR
Keenan Allen,11250000,WR
Vincent Jackson,11111111,WR
Jeremy Maclin,11000000,WR
Emmanuel Sanders,11000000,WR
Larry Fitzgerald,11000000,WR
Tavon Austin,10500000,WR
Allen Hurns,10162500,WR
Randall Cobb,10000000,WR
Jordy Nelson,9762500,WR
Brandon Marshall,8666667,WR
Victor Cruz,8600000,WR
Michael Crabtree,8500000,WR
Pierre Garcon,8500000,WR
Antonio Brown,8392000,WR
Marvin Jones,8000000,WR
Torrey Smith,8000000,WR
Eric Decker,7250000,WR
Mohamed Sanu,6500000,WR
Golden Tate,6200000,WR
DeSean Jackson,6000000,WR
Travis Benjamin,6000000,WR
Mike Wallace,5750000,WR
Amari Cooper,5665779,WR
Eddie Royal,5000000,WR
Rishard Matthews,5000000,WR
Sammy Watkins,4983901,WR
Justin Blackmon,4628003,WR
Kenny Britt,4575000,WR
Jermaine Kearse,4500000,WR
Julian Edelman,4250000,WR
Kevin White,4140762,WR
Danny Amendola,4050000,WR
Chris Hogan,4000000,WR
Harry Douglas,3750000,WR
Jarius Wright,3700000,WR
Mike Evans,3657876,WR
Stevie Johnson,3500000,WR
Dwayne Harris,3500000,WR
Steve Smith,3500000,WR
Cole Beasley,3401500,WR
Andrew Hawkins,3400000,WR
Corey Coleman,2913749,WR
Anquan Boldin,2750000,WR
DeVante Parker,2719136,WR
"Odell Beckham, Jr.",2601550,WR
Kamar Aiken,2553000,WR
Will Fuller,2541078,WR
Josh Doctson,2512411,WR
Brandon LaFell,2500000,WR
Michael Floyd,2492875,WR
Laquon Treadwell,2483745,WR
Nelson Agholor,2344344,WR
Breshad Perriman,2176329,WR
Ted Ginn Jr.,2100000,WR
Brandin Cooks,2095863,WR
Kendall Wright,2054613,WR
Phillip Dorsett,2033854,WR
Andre Holmes,2000000,WR
Kelvin Benjamin,1916063,WR
DeAndre Hopkins,1906676,WR
Cordarrelle Patterson,1805262,WR
Matthew Slater,1800000,WR
Marcus Easley,1750000,WR
Brian Quick,1750000,WR
Percy Harvin,1740000,WR
Russell Shepard,1671000,WR
Terrelle Pryor,1671000,WR
Louis Murphy,1554167,WR
Sterling Shepard,1486143,WR
Devin Smith,1468105,WR
Dorial Green-Beckham,1400899,WR
Devin Funchess,1380222,WR
Justin Hunter,1356037,WR
Josh Gordon,1335412,WR
Marqise Lee,1293506,WR
Michael Thomas,1279743,WR
Darrius Heyward-Bey,1266667,WR
Jordan Matthews,1237317,WR
Robert Woods,1216692,WR
Paul Richardson,1178209,WR
Eric Weems,1140000,WR
Devin Hester,1100000,WR
Tyler Boyd,1064742,WR
Cecil Shorts,1050000,WR
Davante Adams,983351,WR
Cody Latimer,927163,WR
Jordan Norwood,880000,WR
Allen Robinson,877718,WR
Jarvis Landry,868728,WR
Jeremy Kerley,850000,WR
Deonte Thompson,840000,WR
Tyler Lockett,829688,WR
Jaelen Strong,820337,WR
