Rodney Hudson,"$8,900,000",OAK,C
Michael Person,"$1,216,667",ATL,C
Joe Hawley,"$1,664,063",TB,C
Stefen Wisniewski,"$2,500,000",JAC,C
Joe Berger,"$1,077,500",MIN,C
Lyle Sendlein,"$2,000,000",ARI,C
A.Q. Shipley,"$785,000",ARI,C
Will Montgomery,"$950,000",CHI,C
J.D. Walton,"$745,000",SD,C
Doug Legursky,"$745,000",PIT,C
Jacques McClendon,"$745,000",MIA,C
Tim Barnes,"$710,017",STL,C
Cody White,"$585,000",HOU,C
Nick Hardwick,0,TBD,C
Scott Wells,0,TBD,C
Samson Satele,0,TBD,C
Roberto Garza,0,TBD,C
Dominic Raiola,0,TBD,C
Peter Konz,0,TBD,C
Brian De La Puente,0,TBD,C
Nick McDonald,0,TBD,C
Rich Ohrnberger,0,TBD,C
Jonathan Goodwin,0,TBD,C
Kevin Matthews,0,TBD,C
Julian Vandervelde,0,TBD,C
Eric Olsen,0,TBD,C
Jeremiah Warren,0,TBD,C
Mike Brewster,0,TBD,C
Chris Jasperse,0,TBD,C
B.J. Finney,0,TBD,C
Joe Madsen,0,TBD,C
C.J. Davis,0,TBD,C
Ivory Wade,-,-1,C
Tom Farniok,0,TBD,C
David Wang,-,-1,C
Miles Dieffenbach,0,TBD,C
Jake Smith,0,TBD,C
Garrett Frye,0,TBD,C
Brandon Vitabile,0,TBD,C
