Ndamukong Suh,"$19,062,500",MIA,DT
Dan Williams,"$6,250,000",OAK,DT
Corey Peters,"$3,050,000",ARI,DT
Vince Wilfork,"$4,500,000",HOU,DT
Nick Fairley,"$5,000,000",STL,DT
Terrance Knighton,"$4,450,000",WAS,DT
Alan Branch,"$2,150,000",NE,DT
Henry Melton,"$3,750,000",TB,DT
Karl Klug,"$1,850,000",TEN,DT
Ahtyba Rubin,"$2,600,000",SEA,DT
Mitch Unrein,"$950,000",SD,DT
B.J. Raji,"$1,750,000",GB,DT
Tyrunn Walker,"$1,750,000",DET,DT
Tony McDaniel,"$1,500,000",TB,DT
Kevin Williams,"$1,500,000",NO,DT
Leger Douzable,"$1,200,000",NYJ,DT
Pat Sims,"$950,000",CIN,DT
Corey Wootton,"$825,000",DET,DT
Alex Carrington,"$825,000",BUF,DT
Nick Hayden,"$825,000",DAL,DT
Da'Quan Bowers,"$745,000",TB,DT
Jerrell Powe,"$745,000",WAS,DT
Devon Still,"$740,000",CIN,DT
Jeris Pendleton,"$510,000",IND,DT
Ishmaa'ily Kitchen,0,DET,DT
Barry Cofield,0,TBD,DT
Brodrick Bunkley,0,TBD,DT
Jay Ratliff,0,TBD,DT
C.J. Mosley,0,TBD,DT
Colin Cole,0,TBD,DT
Tommy Kelly,0,TBD,DT
Kenrick Ellis,0,TBD,DT
Chris Neild,0,TBD,DT
Mike Patterson,0,TBD,DT
Kevin Vickerson,0,TBD,DT
Marvin Austin,0,TBD,DT
Brandon Deaderick,0,TBD,DT
Travian Robertson,0,TBD,DT
Josh Chapman,0,TBD,DT
Ryan Pickett,0,TBD,DT
Sione Fua,0,TBD,DT
Jesse Williams,0,TBD,DT
Ricky Tjong-A-Tjoe,0,TBD,DT
Luther Robinson,0,TBD,DT
Andre Fluellen,0,TBD,DT
Ricky Lumpkin,0,TBD,DT
Chigbo Anunoby,0,TBD,DT
Wade Keliikipi,0,TBD,DT
Calvin Barnett,0,TBD,DT
Matt Conrath,0,TBD,DT
Jeremy Towns,0,TBD,DT
Roy Philon,0,TBD,DT
Jacobbi McDaniel,0,TBD,DT
Ricky Havili-Heimuli,0,TBD,DT
Kwame Geathers,0,TBD,DT
Micanor Regis,0,TBD,DT
Isaako Aaitui,0,TBD,DT
Christian Tupou,0,TBD,DT
Tory Slater,0,TBD,DT
Derrick Hopkins,0,TBD,DT
Landon Cohen,0,TBD,DT
Josh Watson,0,TBD,DT
Lavon Hooks,0,TBD,DT
Jermauria Rasco,0,TBD,DT
Chrishon Rose,0,TBD,DT
Nigel Crawford-Kinney,-,-1,DT
Lucas Vincent,-,-1,DT
Darious Cummings,-,-1,DT
Ray McDonald,0,TBD,DT
Antonio Johnson,0,TBD,DT
Quayshawne Buckley,0,TBD,DT
Carlif Taylor,-,-1,DT
Vince Taylor,-,-1,DT
Amobi Okoye,0,TBD,DT
Charles Tuaau,0,TBD,DT
Marcus Forston,0,TBD,DT
Terry Redden,0,TBD,DT
Gary Wilkins,0,TBD,DT
A.J. Pataialiim,0,TBD,DT
David Carter,0,TBD,DT
Brandon Prate,-,-1,DT
Davon Walls,-,-1,DT
Brad Harrah,-,-1,DT
Justin Renfrow,0,TBD,DT
Warren Herring,0,TBD,DT
Joe Okafor,0,TBD,DT
LaKendrick Ross,0,TBD,DT
Mike Thornton,0,TBD,DT
Kenny Horsley,0,TBD,DT
Cameron McLeod,0,TBD,DT
Ken Bishop,0,TBD,DT
Greg Hickman,0,TBD,DT
Ellis McCarthy,-,-1,DT
Kendall Montgomery,0,TBD,DT
Chris Brown,-,-1,DT
Kalafitoni Pole,0,TBD,DT
Brandon Ivory,-,-1,DT
