Jermey Parnell,"$6,400,000",JAC,RT
Gosder Cherilus,"$3,500,000",TB,RT
Erik Pears,"$2,850,000",SF,RT
Marshall Newhouse,"$1,500,000",NYG,RT
Byron Stingily,"$1,250,000",TEN,RT
Byron Bell,"$1,500,000",TEN,RT
Joe Barksdale,"$1,095,000",SD,RT
Corey Hilliard,"$950,000",NYJ,RT
Jeff Linkenbach,"$795,000",MIA,RT
Jah Reid,"$745,000",KC,RT
Bryce Harris,"$720,000",NO,RT
Anthony Davis,0,TBD,RT
Nate Garner,0,TBD,RT
Tyson Clabo,0,TBD,RT
Lamar Holmes,0,TBD,RT
Mike Johnson,0,TBD,RT
Troy Kropog,0,TBD,RT
Jason Fox,0,TBD,RT
Eben Britton,0,TBD,RT
Paul Cornick,0,TBD,RT
Fou Fonoti,0,TBD,RT
Matt Hall,0,TBD,RT
Antonio Richardson,0,TBD,RT
Brandon Washington,0,TBD,RT
Danny Kistler,0,TBD,RT
Kevin Graf,0,TBD,RT
Steven Baker,0,TBD,RT
Matt Patchan,0,TBD,RT
Michael Bamiro,0,TBD,RT
Kelvin Palmer,0,TBD,RT
Sean Hooey,0,TBD,RT
Mike Golic Jr.,0,TBD,RT
Derek Sherrod,0,TBD,RT
Cameron Bradfield,0,TBD,RT
Anthony Dima,0,TBD,RT
Vince Kowalski,0,TBD,RT
Justin Anderson,0,TBD,RT
R.J. Dill,0,TBD,RT
Ryan Miller,0,TBD,RT
