Bruce Irvin,"$9,250,000",OAK,LB
Danny Trevathan,"$6,125,000",CHI,LB
Derrick Johnson,"$7,000,000",KC,LB
Jerrell Freeman,"$4,000,000",CHI,LB
Aldon Smith,"$5,750,000",OAK,LB
Vincent Rey,"$3,500,000",CIN,LB
Shea McClellin,"$3,016,667",NE,LB
James Laurinaitis,"$2,750,000",NO,LB
Demario Davis,"$4,000,000",CLE,LB
Tahir Whitehead,"$4,000,000",DET,LB
Nigel Bradham,"$3,500,000",PHI,LB
Quinton Coples,"$3,250,000",LA,LB
Emmanuel Lamur,"$2,750,000",MIN,LB
Nick Perry,"$5,050,000",GB,LB
Craig Robertson,"$1,666,667",NO,LB
Nathan Stupar,"$1,666,667",NO,LB
Erin Henderson,"$2,000,000",NYJ,LB
Frank Zombo,"$1,200,000",KC,LB
Kyle Wilber,"$1,625,000",DAL,LB
Paul Kruger,"$3,000,000",NO,LB
Chad Greenway,"$2,750,000",MIN,LB
Akeem Ayers,"$2,600,000",IND,LB
Keenan Robinson,"$2,600,000",NYG,LB
Stephen Tulloch,"$2,500,000",PHI,LB
Daryl Smith,"$2,500,000",TB,LB
Sean Spence,"$2,500,000",TEN,LB
Karlos Dansby,"$2,000,000",CIN,LB
Junior Galette,"$1,600,000",WAS,LB
Sean Weatherspoon,"$1,500,000",ATL,LB
Zach Brown,"$1,250,000",BUF,LB
Courtney Upshaw,"$1,250,000",ATL,LB
Dwight Freeney,"$1,000,000",ATL,LB
Michael Morgan,"$1,000,000",SEA,LB
Justin Durant,"$965,000",DAL,LB
Philip Wheeler,"$965,000",ATL,LB
Kroy Biermann,"$885,000",BUF,LB
David Hawthorne,"$885,000",BUF,LB
Lorenzo Alexander,"$885,000",BUF,LB
Kelvin Sheppard,"$840,000",NYG,LB
Bruce Carter,"$840,000",NYJ,LB
Spencer Paysinger,"$840,000",MIA,LB
Sam Acho,"$840,000",CHI,LB
Steven Johnson,"$840,000",PIT,LB
Travis Lewis,"$810,000",MIN,LB
Lerentee McCray,"$800,000",GB,LB
Donald Butler,"$760,000",MIA,LB
Kavell Conner,"$760,000",BAL,LB
Jamari Lattimore,"$760,000",BUF,LB
Dekoda Watson,"$760,000",DEN,LB
James-Michael Johnson,"$760,000",MIA,LB
Bjoern Werner,"$755,000",JAC,LB
Terence Garvin,"$750,000",WAS,LB
Justin Tuggle,"$700,000",CLE,LB
LaRoy Reynolds,"$675,000",ATL,LB
Daren Bates,"$675,000",OAK,LB
Andy Mulumba,"$620,000",KC,LB
Chris Carter,0,IND,LB
Sio Moore,0,KC,LB
Perry Riley,0,OAK,LB
A.J. Hawk,0,ATL,LB
Joplo Bartu,0,ARI,LB
Ramon Humber,-,BUF,LB
Danny Lansanah,0,MIA,LB
Jasper Brinkley,-,NYG,LB
James Laurinaitis,0,TBD,LB
Donald Butler,0,TBD,LB
Curtis Lofton,0,TBD,LB
Jon Beason,0,TBD,LB
Michael Neal,0,TBD,LB
David Hawthorne,0,TBD,LB
DeMeco Ryans,0,TBD,LB
Manny Lawson,0,TBD,LB
Nate Irving,0,TBD,LB
Calvin Pace,0,TBD,LB
Quinton Coples,0,TBD,LB
Bjoern Werner,0,TBD,LB
Kroy Biermann,0,TBD,LB
O'Brien Schofield,0,TBD,LB
A.J. Hawk,0,TBD,LB
Jarius Wynn,0,TBD,LB
Adam Hayward,0,TBD,LB
Anthony Spencer,0,TBD,LB
LaMarr Woodley,0,TBD,LB
Larry English,0,TBD,LB
Kavell Conner,0,TBD,LB
Joe Mays,0,TBD,LB
Jason Trusnik,0,TBD,LB
James Anderson,0,TBD,LB
Jamari Lattimore,0,TBD,LB
Dane Fletcher,0,TBD,LB
Casey Matthews,0,TBD,LB
