Marvin Jones,"$8,000,000",DET,WR
Mohamed Sanu,"$6,500,000",ATL,WR
Travis Benjamin,"$6,000,000",SD,WR
Rishard Matthews,"$5,000,000",TEN,WR
Jermaine Kearse,"$4,500,000",SEA,WR
Mike Wallace,"$5,750,000",BAL,WR
Andre Johnson,"$1,867,500",TEN,WR
Anquan Boldin,"$2,750,000",DET,WR
Brandon LaFell,"$2,500,000",CIN,WR
Keshawn Martin,"$1,087,500",SF,WR
Andre Holmes,"$2,000,000",OAK,WR
Brian Quick,"$1,750,000",LA,WR
B.J. Daniels,"$645,000",NYG,WR
Devin Hester,"$1,100,000",BAL,WR
Nate Washington,"$1,065,000",NE,WR
Cecil Shorts,"$1,050,000",TB,WR
Rueben Randle,"$1,025,000",PHI,WR
James Jones,"$885,000",SD,WR
Hakeem Nicks,"$885,000",NO,WR
Andre Caldwell,"$885,000",DET,WR
Jordan Norwood,"$880,000",DEN,WR
Jeremy Kerley,"$850,000",DET,WR
Leonard Hankerson,"$840,000",BUF,WR
Deonte Thompson,"$840,000",CHI,WR
Chris Givens,"$840,000",PHI,WR
Jeremy Ross,"$810,000",NYJ,WR
Kyle Williams,"$760,000",NYJ,WR
Andre Roberts,"$760,000",DET,WR
Brian Tyms,"$600,000",IND,WR
Aaron Dobson,0,DET,WR
Brandon Tate,0,BUF,WR
Marc Mariani,0,TEN,WR
Arrelious Benn,0,JAC,WR
Lance Moore,-,ATL,WR
Marlon Brown,-,DEN,WR
Marques Colston,0,TBD,WR
Andre Johnson,0,TBD,WR
Dwayne Bowe,0,TBD,WR
Roddy White,0,TBD,WR
Percy Harvin,0,TBD,WR
Greg Jennings,0,TBD,WR
Malcom Floyd,0,TBD,WR
Brian Hartline,0,TBD,WR
Rod Streater,0,TBD,WR
Jerricho Cotchery,0,TBD,WR
Keshawn Martin,0,TBD,WR
Andre Caldwell,0,TBD,WR
Nate Washington,0,TBD,WR
Wes Welker,0,TBD,WR
Marlon Moore,0,TBD,WR
Jason Avant,0,TBD,WR
James Jones,0,TBD,WR
Jerome Simpson,0,TBD,WR
Brandon Gibson,0,TBD,WR
Seyi Ajirotutu,0,TBD,WR
Rueben Randle,0,TBD,WR
David Nelson,0,TBD,WR
