Malik Jackson,"$14,250,000",JAC,DL
Olivier Vernon,"$17,000,000",NYG,DL
Damon Harrison,"$9,250,000",NYG,DL
Robert Ayers,"$6,500,000",TB,DL
Derrick Shelby,"$4,500,000",ATL,DL
Cedric Thornton,"$4,250,000",DAL,DL
Brandon Mebane,"$4,500,000",SD,DL
Steve McLendon,"$3,500,000",NYJ,DL
Al Woods,"$3,500,000",TEN,DL
Eugene Sims,"$3,333,333",LA,DL
Akiem Hicks,"$5,000,000",CHI,DL
Jaye Howard,"$5,000,000",KC,DL
Adrian Clayborn,"$4,250,000",ATL,DL
Paul Soliai,"$3,500,000",CAR,DL
Jarvis Jenkins,"$3,000,000",NYJ,DL
Jared Crick,"$2,000,000",DEN,DL
Nick Fairley,"$3,000,000",NO,DL
Andre Branch,"$2,750,000",MIA,DL
Chris Long,"$2,375,000",NE,DL
Pat Sims,"$1,150,000",CIN,DL
Mitch Unrein,"$1,130,000",CHI,DL
Stephen Paea,"$1,900,000",CLE,DL
Terrance Knighton,"$1,750,000",NE,DL
Stefan Charles,"$1,750,000",DET,DL
Jason Jones,"$1,535,000",MIA,DL
Chris Clemons,"$1,500,000",SEA,DL
Markus Kuhn,"$1,200,000",NE,DL
Jack Crawford,"$1,100,000",DAL,DL
Sealver Siliga,"$1,050,000",SEA,DL
Tony Jerod-Eddie,"$1,000,000",SF,DL
Antonio Smith,"$985,000",HOU,DL
Cullen Jenkins,"$985,000",WAS,DL
Tony McDaniel,"$985,000",SEA,DL
Darryl Tapp,"$985,000",NO,DL
Red Bryant,"$965,000",ARI,DL
Leger Douzable,"$885,000",BUF,DL
Kyle Love,"$840,000",CAR,DL
Brandon Thompson,"$840,000",CIN,DL
Frank Kearse,"$840,000",NE,DL
Justin Trattou,"$810,000",MIN,DL
Henry Melton,"$760,000",DEN,DL
Alex Carrington,"$760,000",HOU,DL
Billy Winn,"$760,000",DEN,DL
Jermelle Cudjo,"$760,000",NYG,DL
Nick Hayden,"$760,000",CLE,DL
Cam Thomas,"$760,000",LA,DL
Ricardo Mathews,"$760,000",PIT,DL
Damion Square,"$725,000",SD,DL
Damontre Moore,"$675,000",OAK,DL
Dominique Easley,"$600,000",LA,DL
Mike Martin,0,1,DL
Malliciah Goodman,0,SEA,DL
Cliff Matthews,0,ATL,DL
Kendall Reyes,0,KC,DL
John Hughes,0,TB,DL
Greg Scruggs,0,NE,DL
C.J. Wilson,0,CHI,DL
Davon Coleman,0,NYG,DL
Greg Hardy,0,TBD,DL
Jason Hatcher,0,TBD,DL
Terrance Knighton,0,TBD,DL
Mike DeVito,0,TBD,DL
Sammie Lee Hill,0,TBD,DL
Henry Melton,0,TBD,DL
Randy Starks,0,TBD,DL
John Hughes,0,TBD,DL
Cory Redding,0,TBD,DL
Ropati Pitoitua,0,TBD,DL
Chris Canty,0,TBD,DL
Wallace Gilberry,0,TBD,DL
Dwan Edwards,0,TBD,DL
B.J. Raji,0,TBD,DL
Ian Williams,0,TBD,DL
Jeremy Mincey,0,TBD,DL
Kevin Williams,0,TBD,DL
George Selvie,0,TBD,DL
Jason Babin,0,TBD,DL
Stephen Bowen,0,TBD,DL
Barry Cofield,0,TBD,DL
Jarvis Jenkins,0,TBD,DL
Demarcus Dobbs,0,TBD,DL
Clifton Geathers,0,TBD,DL
Nick Hayden,0,TBD,DL
Brandon Bair,0,TBD,DL
Corey Wootton,0,TBD,DL
Alex Carrington,0,TBD,DL
Kenrick Ellis,0,TBD,DL
Da'Quan Bowers,0,TBD,DL
Ishmaa'ily Kitchen,0,TBD,DL
Damontre Moore,0,TBD,DL
Mike Martin,0,TBD,DL
Jermelle Cudjo,0,TBD,DL
Frank Kearse,0,TBD,DL
Frank Alexander,0,TBD,DL
Malliciah Goodman,0,TBD,DL
Montori Hughes,0,TBD,DL
Darius Kilgo,0,TBD,DL
Jeoffrey Pagan,0,TBD,DL
Josh Boyd,0,TBD,DL
Kapron Lewis-Moore,0,TBD,DL
D'Anthony Smith,0,TBD,DL
Ryan Robinson,0,TBD,DL
Doug Worthington,0,TBD,DL
Markus Kuhn,0,TBD,DL
Arthur Miley,0,TBD,DL
Zack Wagenmann,0,TBD,DL
Casey Walker,0,TBD,DL
Kenneth Boatright,0,TBD,DL
Chris Whaley,0,TBD,DL
Kenny Anunike,0,TBD,DL
Chigbo Anunoby,0,TBD,DL
James Gayle,0,TBD,DL
Kona Schwenke,0,TBD,DL
Kourtnei Brown,0,TBD,DL
J.R. Tavai,0,TBD,DL
Brad Bars,0,TBD,DL
Terry Williams,0,TBD,DL
Toben Opurum,0,TBD,DL
T.J. Fatinikun,0,TBD,DL
Lawrence Virgil,0,TBD,DL
Shelby Harris,0,TBD,DL
Jesse Williams,0,TBD,DL
Austin Brown,0,TBD,DL
Micajah Reynolds,0,TBD,DL
Bryson Albright,0,TBD,DL
Eric Lee,-,-1,DL
Ben Gardner,0,TBD,DL
