Tyron Smith,12200000,T
Joe Thomas,11500000,T
Ryan Clady,10500000,T
Jason Peters,10325000,T
Trent Williams,10000000,T
D'Brickashaw Ferguson,10000000,T
Andrew Whitworth,9762500,T
Branden Albert,9400000,T
Duane Brown,8900000,T
Jake Long,8500000,T
Russell Okung,8083333,T
William Beatty,7500000,T
Eugene Monroe,7500000,T
Joe Staley,7441667,T
Jermon Bushrod,7193000,T
Michael Roos,7166667,T
Jared Veldheer,7000000,T
Gosder Cherilus,7000000,T
Sam Baker,6850000,T
Anthony Davis,6640000,T
Phillip Loadholt,6250000,T
Marcus Gilbert,6163000,T
Anthony Collins,6000000,T
Austin Howard,6000000,T
Andre Smith,6000000,T
Eric Fisher,5547625,T
Greg Robinson,5321025,T
Luke Joeckel,5300400,T
Michael Oher,5000000,T
Lane Johnson,4963276,T
Matt Kalil,4942650,T
Donald Penn,4800000,T
Breno Giacomini,4500000,T
Sebastian Vollmer,4187500,T
Jake Matthews,4107375,T
Zach Strief,4000000,T
Doug Free,3500000,T
Erik Pears,3100000,T
Taylor Lewan,2871251,T
Bryan Bulaga,2649000,T
Byron Bell,2187000,T
Nate Solder,2135123,T
Ja'Wuan James,2107100,T
Kyle Long,2075238,T
Anthony Castonzo,2000274,T
Riley Reiff,1998425,T
King Dunlap,1850000,T
Chris Clark,1738500,T
Nate Garner,1625000,T
Nate Chandler,1516667,T
Demar Dotson,1500000,T
Paul McQuistan,1500000,T
Corey Hilliard,1440000,T
Jermey Parnell,1354363,T
Mitchell Schwartz,1292710,T
Cordy Glenn,1216295,T
Cyrus Kouandjio,1202205,T
Khalif Barnes,1200000,T
Tyson Clabo,1200000,T
Menelik Watson,1198713,T
Jonathan Martin,1196067,T
Benjamin Ijalana,1011374,T
Tyler Polumbus,1000000,T
Will Yeatman,950000,T
Jeff Linkenbach,900000,T
Jack Mewhort,893450,T
Mike Adams,885913,T
Will Svitek,855000,T
Eric Winston,855000,T
Jonathan Scott,855000,T
Kelechi Osemele,836468,T
Marshall Newhouse,805000,T
Jason Fox,795000,T
Morgan Moses,793144,T
Sam Young,787500,T
Jamon Meredith,737500,T
Tony Hills,730000,T
Eben Britton,730000,T
Ryan Harris,730000,T
Terron Armstead,716859,T
Donald Stephenson,703125,T
Troy Kropog,695000,T
Michael Schofield,694300,T
Mike Johnson,675000,T
Lamar Holmes,658400,T
David Bakhtiari,653850,T
Jah Reid,650810,T
Earl Watford,648716,T
Bobby Massie,635845,T
Chris Hairston,613977,T
Willie Smith,600000,T
Marcus Cannon,584547,T
Jordan Mills,581200,T
Garrett Scott,580418,T
Ricky Wagner,576140,T
Dennis Kelly,572200,T
Bryce Harris,570000,T
Ulrick John,569462,T
David Quessenberry,568363,T
Seantrel Henderson,567720,T
