J.J. Watt,16667571,DE
Mario Williams,16000000,DE
Robert Quinn,14253724,DE
Greg Hardy,13116000,DE
Charles Johnson,12666667,DE
Chris Long,12050000,DE
Calais Campbell,11000000,DE
Jurrell Casey,9000000,DE
Darnell Dockett,8825000,DE
Michael Johnson,8750000,DE
Everson Griffen,8500000,DE
Jared Allen,8000000,DE
Carlos Dunlap,7874000,DE
Michael Bennett,7125000,DE
Jason Hatcher,6875000,DE
Desmond Bryant,6800000,DE
Cameron Wake,6640000,DE
Cliff Avril,6500000,DE
Allen Bailey,6250000,DE
Mathias Kiwanuka,5916667,DE
Brian Robison,5600000,DE
Kendall Langford,5500000,DE
Stephen Bowen,5500000,DE
Ricky Jean Francois,5500000,DE
Dion Jordan,5143077,DE
Randy Starks,5000000,DE
Tyson Jackson,5000000,DE
Rob Ninkovich,5000000,DE
Justin Tuck,5000000,DE
Red Bryant,4750000,DE
Ezekiel Ansah,4648629,DE
Justin Smith,4550000,DE
Antonio Smith,4500000,DE
Chris Clemons,4375000,DE
Glenn Dorsey,4362500,DE
Mike DeVito,4200000,DE
Evander Hood,4000000,DE
Cory Redding,3500000,DE
William Hayes,3416667,DE
Vance Walker,3340000,DE
Jason Pierre-Paul,3216800,DE
Jason Jones,3166667,DE
Kroy Biermann,3050000,DE
Robert Geathers,3000000,DE
Chris Baker,3000000,DE
Ropati Pitoitua,2866667,DE
Cullen Jenkins,2666667,DE
Chris Canty,2666667,DE
Jared Odrick,2614388,DE
Fletcher Cox,2560300,DE
Sheldon Richardson,2513500,DE
Shaun Phillips,2500000,DE
Matt Shaughnessy,2200000,DE
Wallace Gilberry,2100000,DE
Adrian Clayborn,2052542,DE
Chandler Jones,2043138,DE
Phil Taylor,2023313,DE
Cam Thomas,2000000,DE
Jerry Hughes,1950000,DE
Cameron Jordan,1932850,DE
Datone Jones,1929147,DE
Robert Ayers,1875000,DE
Muhammad Wilkerson,1718750,DE
Cameron Heyward,1676257,DE
Jason Babin,1600000,DE
Jeremy Mincey,1500000,DE
Brett Keisel,1500000,DE
Demarcus Dobbs,1431000,DE
Eugene Sims,1400094,DE
Fili Moala,1400000,DE
DeMarcus Lawrence,1376663,DE
Derek Wolfe,1301700,DE
Mario Addison,1280000,DE
Jabaal Sheard,1272563,DE
Andre Branch,1272484,DE
Cornellius Carradine,1236920,DE
Jarvis Jenkins,1195670,DE
Stephon Tuitt,1152362,DE
Kendall Reyes,1031998,DE
Ego Ferguson,1028301,DE
Letroy Guion,1000000,DE
Darryl Tapp,950000,DE
Stephen Paea,921476,DE
Parys Haralson,920000,DE
Margus Hunt,917776,DE
Tim Jamison,900000,DE
Kony Ealy,886707,DE
Darryl Tapp,870000,DE
Vinny Curry,845458,DE
C.J. Wilson,795000,DE
Jarius Wynn,795000,DE
Scott Crichton,755125,DE
Austen Lane,737500,DE
Clifton Geathers,730000,DE
George Johnson,730000,DE
Trevor Scott,730000,DE
Olivier Vernon,712020,DE
Will Clarke,705095,DE
Damontre Moore,700063,DE
Jermaine Cunningham,680000,DE
