Gosder Cherilus,7000000,RT
Anthony Davis,6640000,RT
Phillip Loadholt,6250000,RT
Marcus Gilbert,6163000,RT
Austin Howard,6000000,RT
Andre Smith,6000000,RT
Lane Johnson,4963276,RT
Breno Giacomini,4500000,RT
Sebastian Vollmer,4187500,RT
Zach Strief,4000000,RT
Doug Free,3500000,RT
Erik Pears,3100000,RT
Bryan Bulaga,2649000,RT
Byron Bell,2187000,RT
Ja'Wuan James,2107100,RT
Kyle Long,2075238,RT
Chris Clark,1738500,RT
Nate Garner,1625000,RT
Demar Dotson,1500000,RT
Corey Hilliard,1440000,RT
Jermey Parnell,1354363,RT
Mitchell Schwartz,1292710,RT
Cyrus Kouandjio,1202205,RT
Tyson Clabo,1200000,RT
Menelik Watson,1198713,RT
Jonathan Martin,1196067,RT
Jeff Linkenbach,900000,RT
Jack Mewhort,893450,RT
Eric Winston,855000,RT
Marshall Newhouse,805000,RT
Jason Fox,795000,RT
Morgan Moses,793144,RT
Jamon Meredith,737500,RT
Eben Britton,730000,RT
Troy Kropog,695000,RT
Michael Schofield,694300,RT
Mike Johnson,675000,RT
Lamar Holmes,658400,RT
Jah Reid,650810,RT
Earl Watford,648716,RT
Bobby Massie,635845,RT
Jordan Mills,581200,RT
Ricky Wagner,576140,RT
Dennis Kelly,572200,RT
Bryce Harris,570000,RT
Seantrel Henderson,567720,RT
Michael Bowie,551474,RT
Byron Stingily,537625,RT
Derek Newton,525064,RT
Mike Remmers,525000,RT
Ryan Jensen,525000,RT
Cornelius Lucas,516667,RT
Garry Gilliam,514000,RT
Antonio Richardson,513333,RT
Bryan Witzmann,512667,RT
Fou Fonoti,511667,RT
Josh Wells,511000,RT
Austin Wentworth,510667,RT
Andrew McDonald,510000,RT
Joe Barksdale,510000,RT
LaAdrian Waddle,498333,RT
Ryan Schraeder,495667,RT
Matt McCants,495000,RT
Brandon Washington,495000,RT
Don Barclay,480833,RT
Darrion Weems,480000,RT
Vinston Painter,465000,RT
Matt Hall,465000,RT
Eric Herman,450000,RT
Paul Cornick,420000,RT
