Earl Thomas,10000000,S
Jairus Byrd,9000000,S
Eric Berry,8340717,S
Dashon Goldson,8250000,S
Eric Weddle,8000000,S
Antrel Rolle,7420000,S
Reshad Jones,7003000,S
Kam Chancellor,7000502,S
Donte Whitner,7000000,S
Michael Griffin,7000000,S
Tyvon Branch,6650000,S
Aaron Williams,6501961,S
Morgan Burnett,6187500,S
LaRon Landry,6000000,S
William Moore,6000000,S
Troy Polamalu,5875000,S
T.J. Ward,5625000,S
Antoine Bethea,5250000,S
Malcolm Jenkins,5166667,S
Mike Mitchell,5000000,S
Glover Quin,4700000,S
Reggie Nelson,4500000,S
Corey Graham,4075000,S
Bernard Pollard,3150000,S
Walter Thurmond,3000000,S
Nate Allen,3000000,S
Stevie Brown,2750000,S
Charles Woodson,2500000,S
Kenny Vaccaro,2356178,S
Louis Delmas,2250000,S
Barry Church,2206750,S
Calvin Pryor,2140813,S
Roman Harper,2125000,S
Eric Reid,2120184,S
HaHa Clinton-Dix,2084625,S
George Wilson,2000000,S
Devin McCourty,2000000,S
Darrell Stuckey,1900000,S
Rafael Bush,1900000,S
Harrison Smith,1784637,S
Jimmie Ward,1778134,S
Thomas DeCoud,1762500,S
Matt Elam,1691751,S
James Ihedigbo,1575000,S
Dawan Landry,1500000,S
Ryan Mundy,1500000,S
David Bruton,1500000,S
Sergio Brown,1400000,S
Craig Dahl,1375000,S
John Cyprien,1367276,S
Jeron Johnson,1359000,S
Chris Maragos,1350000,S
Darian Stewart,1300000,S
Rashad Johnson,1200000,S
Usama Young,1167500,S
Husain Abdullah,1137500,S
Rahim Moore,1112032,S
Patrick Chung,1100000,S
Tavon Wilson,1052096,S
Don Carey,1045000,S
Mike Adams,1020000,S
Will Allen,1020000,S
Ryan Clark,1020000,S
Quintin Demps,1000000,S
Andrew Sendejo,1000000,S
Brandon Meriweather,1000000,S
Marcus Gilchrist,988900,S
Colin Jones,927500,S
D.J. Swearinger,872825,S
Jim Leonhard,855000,S
Danieal Manning,855000,S
Raymond Ventrone,855000,S
Jeromy Miles,795000,S
Kendrick Lewis,795000,S
Colt Anderson,795000,S
Taylor Mays,795000,S
Danny McCray,795000,S
Dwight Lowery,760000,S
Chris Clemons,737500,S
T.J. McDonald,731570,S
Kurt Coleman,730000,S
C.J. Spillman,730000,S
Tanard Jackson,730000,S
Charles Godfrey,730000,S
Jamarca Sanford,730000,S
Major Wright,730000,S
Sherrod Martin,730000,S
Terrence Brooks,717844,S
J.J. Wilcox,702767,S
Isa Abdul-Quddus,695000,S
Anthony Walters,695000,S
Chris Prosinski,695000,S
Shawn Williams,690236,S
Jaylen Watkins,679257,S
Duron Harmon,677775,S
Maurice Alexander,671065,S
Brock Vereen,665470,S
Marqueston Huff,661301,S
Walt Aikens,658977,S
Duke Williams,657563,S
