Jimmy Graham,10000000,TE
Rob Gronkowski,9000000,TE
Jason Witten,7400000,TE
Vernon Davis,7350000,TE
Kyle Rudolph,7300000,TE
Antonio Gates,7235000,TE
Jared Cook,7020000,TE
Marcedes Lewis,6800000,TE
Dennis Pitta,6400000,TE
Martellus Bennett,5100000,TE
Brent Celek,4875000,TE
Greg Olsen,4560000,TE
Delanie Walker,4375000,TE
Heath Miller,4000000,TE
Brandon Pettigrew,4000000,TE
Anthony Fasano,4000000,TE
Garrett Graham,3750000,TE
Eric Ebron,3062287,TE
Zach Miller,3000000,TE
Jermaine Gresham,2819000,TE
Jacob Tamme,2708333,TE
Craig Stevens,2600000,TE
Scott Chandler,2375000,TE
Brandon Myers,2125000,TE
Tyler Eifert,2064000,TE
Jeff Cumberland,1900000,TE
Jim Dray,1875000,TE
John Phillips,1758333,TE
Benjamin Watson,1650000,TE
John Carlson,1600000,TE
Clay Harbor,1500000,TE
Andrew Quarless,1500000,TE
Anthony McCoy,1350000,TE
Zach Ertz,1344800,TE
Coby Fleener,1335412,TE
Logan Paulsen,1333333,TE
Austin Seferian-Jenkins,1313730,TE
Gary Barnidge,1250000,TE
Michael Hoomanawanui,1200000,TE
Jace Amaro,1073248,TE
Lance Kendricks,1056526,TE
Gavin Escobar,1052623,TE
Troy Niklas,1005825,TE
Matt Spaeth,1000000,TE
Owen Daniels,1000000,TE
Alex Smith,915000,TE
Vance McDonald,899795,TE
Dante Rosario,855000,TE
Richie Brockel,805000,TE
C.J. Fiedorowicz,798779,TE
Ed Dickson,795000,TE
Travis Kelce,781576,TE
Dwayne Allen,770076,TE
Robert Housler,748523,TE
Chase Coffman,730000,TE
Matthew Mulligan,730000,TE
Kellen Davis,730000,TE
Michael Palmer,730000,TE
Bear Pascoe,730000,TE
Daniel Fells,730000,TE
Richard Rodgers,690254,TE
Jordan Reed,690000,TE
Crockett Gillmore,681504,TE
Dion Sims,656888,TE
Zach Miller,645000,TE
Tony Moeaki,645000,TE
Richard Gordon,645000,TE
Ladarius Green,637725,TE
Jordan Cameron,629350,TE
Luke Stocker,628172,TE
Adrien Robinson,621413,TE
Levine Toilolo,615146,TE
Arthur Lynch,602825,TE
Rhett Ellison,600146,TE
Luke Willson,584633,TE
Lee Smith,574571,TE
Taylor Thompson,574500,TE
Nick Kasa,570150,TE
Fendi Onobun,570000,TE
Dominique Jones,570000,TE
Mychal Rivera,566213,TE
Ryan Griffin,559670,TE
Niles Paul,555413,TE
Chris Gragg,554794,TE
James Hanna,551213,TE
Charles Clay,538000,TE
Virgil Green,526236,TE
Andre Smith,525000,TE
David Ausberry,521475,TE
Alex Bayer,513333,TE
Scott Simonson,510333,TE
Gabe Miller,510000,TE
Anthony Denham,510000,TE
Joseph Fauria,499167,TE
Zach Sudfeld,499000,TE
Tim Wright,498333,TE
Josh Hill,496667,TE
Keavon Milton,496667,TE
Jack Doyle,496667,TE
MarQueis Gray,496333,TE
