Kyle Orton,"$5,500,000",BUF,QB
Josh McCown,"$5,000,000",TB,QB
Ryan Fitzpatrick,"$3,625,000",HOU,QB
Charlie Whitehurst,"$2,125,000",TEN,QB
Michael Vick,"$4,000,000",NYJ,QB
Kellen Clemens,"$1,500,000",SD,QB
Derek Anderson,"$1,282,000",CAR,QB
Mark Sanchez,"$2,250,000",PHI,QB
Shaun Hill,"$1,750,000",STL,QB
Jason Campbell,"$1,500,000",CIN,QB
Tarvaris Jackson,"$1,250,000",SEA,QB
Brandon Weeden,"$615,000",DAL,QB
Matt Flynn,"$1,068,125",GB,QB
Dan Orlovsky,"$920,000",DET,QB
Luke McCown,"$920,000",NO,QB
Colt McCoy,"$795,000",WAS,QB
Joe Webb,"$795,000",CAR,QB
Josh Johnson,"$730,000",SF,QB
Jimmy Clausen,"$645,000",CHI,QB
Thaddeus Lewis,"$189,705",HOU,QB
Jordan Palmer,-,BUF,QB
Kevin Kolb,0,TBD,QB
Josh Freeman,0,TBD,QB
David Garrard,0,TBD,QB
Curtis Painter,0,TBD,QB
Rex Grossman,0,TBD,QB
Rusty Smith,0,TBD,QB
Pat Devlin,0,TBD,QB
Seneca Wallace,0,TBD,QB
Ricky Stanzi,0,TBD,QB
Brad Sorensen,0,TBD,QB
Zac Robinson,0,TBD,QB
Zac Dysert,0,TBD,QB
Jeff Tuel,0,TBD,QB
Brady Quinn,0,TBD,QB
Alex Tanney,0,TBD,QB
Tyler Wilson,0,TBD,QB
Jon Kitna,0,TBD,QB
Seth Lobato,0,TBD,QB
Tajh Boyd,0,TBD,QB
Dennis Dixon,0,TBD,QB
Vince Young,0,TBD,QB
Nick Stephens,0,TBD,QB
Jeff Mathews,0,TBD,QB
Trent Edwards,0,TBD,QB
Kory Faulkner,-,-1,QB
Greg McElroy,0,TBD,QB
Bryn Renner,0,TBD,QB
Chase Rettig,0,TBD,QB
Brock Jensen,-,-1,QB
James Franklin,0,TBD,QB
Jordan Rodgers,0,TBD,QB
Jerrod Johnson,0,TBD,QB
Garrett Gilbert,0,TBD,QB
Deon Anthony,0,TBD,QB
Mike Kafka,0,TBD,QB
Brendon Kay,0,TBD,QB
Matt Scott,0,TBD,QB
Logan Kilgore,0,TBD,QB
Keith Wenning,0,TBD,QB
G.J. Kinne,0,TBD,QB
McLeod Bethel-Thompson ,0,TBD,QB
Caleb Hanie,0,TBD,QB
Chandler Harnish,0,TBD,QB
Matt Blanchard,0,TBD,QB
