Arthur Jones,"$6,600,000",IND,DT
Paul Soliai,"$6,400,000",ATL,DT
Linval Joseph,"$6,250,000",MIN,DT
Henry Melton,"$6,875,250",DAL,DT
Earl Mitchell,"$4,000,000",MIA,DT
Clinton McDonald,"$3,000,000",TB,DT
Tony McDaniel,"$2,875,000",SEA,DT
B.J. Raji,"$4,000,000",GB,DT
Al Woods,"$2,000,000",TEN,DT
Terrell McClain,"$1,016,667",DAL,DT
Antonio Johnson,"$1,175,000",TEN,DT
Kevin Williams,"$2,100,000",SEA,DT
Frostee Rucker,"$1,000,000",ARI,DT
Alex Carrington,"$1,500,000",STL,DT
Corey Wootton,"$1,500,000",MIN,DT
Kyle Love,"$737,500",CAR,DT
Pat Sims,"$1,450,000",OAK,DT
Colin Cole,"$1,125,000",CAR,DT
Fred Evans,"$1,000,000",MIN,DT
Leger Douzable,"$1,000,000",NYJ,DT
Tommy Kelly,"$955,000",ARI,DT
Mike Patterson,"$920,000",NYG,DT
Peria Jerry,"$895,000",ATL,DT
Tom Johnson,"$845,000",MIN,DT
Landon Cohen,"$730,000",BUF,DT
Brandon Deaderick,"$730,000",NO,DT
Terrence Cody,"$730,000",BAL,DT
Andre Fluellen,"$730,000",DET,DT
Jerrell Powe,"$645,000",HOU,DT
Alan Branch,0,NE,DT
Ryan Pickett,-,HOU,DT
Jermelle Cudjo,0,KC,DT
Derek Landri,0,TBD,DT
Aubrayo Franklin,0,TBD,DT
Gary Gibson,0,TBD,DT
Ricardo Mathews,0,TBD,DT
Nate Collins,0,TBD,DT
Ogemdi Nwaguo,0,TBD,DT
Isaac Sopoaga,0,TBD,DT
Shaun Rogers,0,TBD,DT
Matt Conrath,0,TBD,DT
Kwame Geathers,0,TBD,DT
Chase Baker,0,TBD,DT
Daniel Muir,0,TBD,DT
Ben Bass,0,TBD,DT
Larry Black,0,TBD,DT
Byron Jerideau,0,TBD,DT
Cory Grissom,0,TBD,DT
Everrette Thompson,0,TBD,DT
Linden Gaydosh,0,TBD,DT
Corvey Irvin,0,TBD,DT
Jordan Miller,0,TBD,DT
Al Lapuaho,0,TBD,DT
Everett Dawkins,0,TBD,DT
Spencer Nealy,0,TBD,DT
Michael Brooks,0,TBD,DT
Garrison Smith,0,TBD,DT
Ricky Havili-Heimuli,0,TBD,DT
A.J. Pataialiim,0,TBD,DT
Ethan Hemer,0,TBD,DT
Lee Pegues,0,TBD,DT
Greg Hickman,0,TBD,DT
Jimmy Staten,0,TBD,DT
Roy Philon,0,TBD,DT
Risean Broussard,-,-1,DT
Eathyn Manumaluene,0,TBD,DT
Derrick Hopkins,0,TBD,DT
Levi Brown,0,TBD,DT
Nosa Eguae,0,TBD,DT
Xavier Proctor,0,TBD,DT
Demonte McAllister,-,-1,DT
Seali'i Epenesa,-,-1,DT
Kelcy Quarles,0,TBD,DT
Kerry Hyder,0,TBD,DT
Anthony McCloud,0,TBD,DT
Kheeston Randall,0,TBD,DT
Moses McCray,-,-1,DT
Jake McDonough,0,TBD,DT
Robert Thomas,0,TBD,DT
Tim Jackson,-,-1,DT
Damien Jacobs,0,TBD,DT
Micanor Regis,0,TBD,DT
Justin Renfrow,0,TBD,DT
Jairus Campbell,0,TBD,DT
Brandon McKinney,0,TBD,DT
Jeremy Towns,0,TBD,DT
Torell Troup,0,TBD,DT
Micajah Reynolds,0,TBD,DT
Marcus Forston,0,TBD,DT
L.T. Tuipulotu,0,TBD,DT
Christian Tupou,0,TBD,DT
Tracy Robertson,0,TBD,DT
Tank Johnson,0,TBD,DT
Nnamdi Ubokwelu,0,TBD,DT
David Carter,0,TBD,DT
Isaako Aaitui,0,TBD,DT
Dewayne Cherrington,0,TBD,DT
Zach Minter,0,TBD,DT
Chas Alecxih,0,TBD,DT
LaKendrick Ross,0,TBD,DT
Shaq Rowell,-,-1,DT
Donte Rumph,0,TBD,DT
Jimmy Saddler-McQueen,0,TBD,DT
Chigbo Anunoby,0,TBD,DT
Randy Colling,-,-1,DT
Colby Way,-,-1,DT
Anthony Grady,0,TBD,DT
Kona Schwenke,0,TBD,DT
Jarvis Green,0,TBD,DT
Euclid Cummings,0,TBD,DT
Ken Bishop,0,TBD,DT
Jibreel Black,0,TBD,DT
