Branden Albert,"$9,400,000",MIA,LT
Eugene Monroe,"$7,500,000",BAL,LT
Jared Veldheer,"$7,000,000",ARI,LT
Anthony Collins,"$6,000,000",TB,LT
Michael Oher,"$5,000,000",TEN,LT
Donald Penn,"$4,800,000",OAK,LT
Paul McQuistan,"$1,500,000",CLE,LT
Will Yeatman,"$950,000",HOU,LT
Winston Justice,"$1,175,000",DEN,LT
Will Svitek,"$855,000",CIN,LT
Ryan Harris,"$730,000",KC,LT
Michael Otto,0,TBD,LT
Levi Brown,0,TBD,LT
Bryant McKinnie,0,TBD,LT
Charles Brown,0,TBD,LT
Jonathan Scott,0,TBD,LT
Nate Potter,0,TBD,LT
Martin Wallace,0,TBD,LT
Marvin Booker,0,TBD,LT
Chris Faulk,0,TBD,LT
DeMarcus Love,0,TBD,LT
Joe Long,0,TBD,LT
Rashad Butler,0,TBD,LT
Jason Smith,0,TBD,LT
Jack Breckner,0,TBD,LT
Max Starks,0,TBD,LT
Mike Farrell,0,TBD,LT
Mitchell Van Dyk,0,TBD,LT
Tavon Rooks,0,TBD,LT
Jamaal Johnson-Webb,0,TBD,LT
Alejandro Villanueva,0,TBD,LT
Jeremy Vujnovich,0,TBD,LT
Jason Weaver,0,TBD,LT
Kevin Murphy,0,TBD,LT
Edawn Coughman,0,TBD,LT
Ty Nsekhe,0,TBD,LT
