Michael Johnson,"$8,750,000",TB,DL
Arthur Jones,"$6,600,000",IND,DL
Jared Allen,"$8,000,000",CHI,DL
Paul Soliai,"$6,400,000",ATL,DL
Linval Joseph,"$6,250,000",MIN,DL
Henry Melton,"$6,875,250",DAL,DL
Jason Hatcher,"$6,875,000",WAS,DL
Tyson Jackson,"$5,000,000",ATL,DL
Chris Clemons,"$4,375,000",JAC,DL
Evander Hood,"$4,000,000",JAC,DL
Earl Mitchell,"$4,000,000",MIA,DL
Clinton McDonald,"$3,000,000",TB,DL
Vance Walker,"$3,340,000",KC,DL
Justin Tuck,"$5,000,000",OAK,DL
Randy Starks,"$5,000,000",MIA,DL
Antonio Smith,"$4,500,000",OAK,DL
Tony McDaniel,"$2,875,000",SEA,DL
Shaun Phillips,"$2,500,000",TEN,DL
Matt Shaughnessy,"$2,200,000",ARI,DL
B.J. Raji,"$4,000,000",GB,DL
Cam Thomas,"$2,000,000",PIT,DL
Al Woods,"$2,000,000",TEN,DL
Robert Ayers,"$1,875,000",NYG,DL
Jason Babin,"$1,600,000",NYJ,DL
Terrell McClain,"$1,016,667",DAL,DL
Brett Keisel,"$1,500,000",PIT,DL
Jeremy Mincey,"$1,500,000",DAL,DL
Antonio Johnson,"$1,175,000",TEN,DL
Kevin Williams,"$2,100,000",SEA,DL
Frostee Rucker,"$1,000,000",ARI,DL
Alex Carrington,"$1,500,000",STL,DL
Corey Wootton,"$1,500,000",MIN,DL
Kyle Love,"$737,500",CAR,DL
Pat Sims,"$1,450,000",OAK,DL
Colin Cole,"$1,125,000",CAR,DL
Letroy Guion,"$1,000,000",GB,DL
Fred Evans,"$1,000,000",MIN,DL
Leger Douzable,"$1,000,000",NYJ,DL
Tommy Kelly,"$955,000",ARI,DL
Parys Haralson,"$920,000",NO,DL
Mike Patterson,"$920,000",NYG,DL
Darryl Tapp,"$920,000",DET,DL
Peria Jerry,"$895,000",ATL,DL
Tom Johnson,"$845,000",MIN,DL
C.J. Wilson,"$795,000",OAK,DL
Landon Cohen,"$730,000",BUF,DL
Brandon Deaderick,"$730,000",NO,DL
Terrence Cody,"$730,000",BAL,DL
Andre Fluellen,"$730,000",DET,DL
Jerrell Powe,"$645,000",HOU,DL
Cheta Ozougwu,"$570,000",NO,DL
Lavar Edwards,"$495,000",DAL,DL
Alan Branch,0,NE,DL
Ryan Pickett,-,HOU,DL
Jack Crawford,0,DAL,DL
Doug Worthington,0,SD,DL
Rakim Cox,-,MIA,DL
Jermelle Cudjo,0,KC,DL
Frank Kearse,0,WAS,DL
Adam Carriker,0,TBD,DL
Daniel Te'o-Nesheim,0,TBD,DL
Derek Landri,0,TBD,DL
Aubrayo Franklin,0,TBD,DL
Jason Hunter,0,TBD,DL
Gary Gibson,0,TBD,DL
Johnny Jolly,0,TBD,DL
Ricardo Mathews,0,TBD,DL
Clifton Geathers,0,TBD,DL
Nate Collins,0,TBD,DL
Ogemdi Nwaguo,0,TBD,DL
Israel Idonije,0,TBD,DL
Kenyon Coleman,0,TBD,DL
Jake Bequette,0,TBD,DL
Ronald Talley,0,TBD,DL
Isaac Sopoaga,0,TBD,DL
Shaun Rogers,0,TBD,DL
Matt Conrath,0,TBD,DL
Dominique Davis,0,TBD,DL
Kwame Geathers,0,TBD,DL
Ryan Robinson,0,TBD,DL
Chase Baker,0,TBD,DL
Keyunta Dawson,0,TBD,DL
Daniel Muir,0,TBD,DL
Gerald Rivers,0,TBD,DL
Phillip Hunt,0,TBD,DL
Andre Carter,0,TBD,DL
Joe Kruger,0,TBD,DL
Ben Bass,0,TBD,DL
Larry Black,0,TBD,DL
Byron Jerideau,0,TBD,DL
Cory Grissom,0,TBD,DL
Lawrence Okoye,0,TBD,DL
Everrette Thompson,0,TBD,DL
Linden Gaydosh,0,TBD,DL
Corvey Irvin,0,TBD,DL
Brian Arnfelt,0,TBD,DL
Sammy Brown,0,TBD,DL
Drake Nevis,0,TBD,DL
Jordan Miller,0,TBD,DL
Al Lapuaho,0,TBD,DL
D'Aundre Reed,0,TBD,DL
Everett Dawkins,0,TBD,DL
