Eric Decker,"$7,250,000",NYJ,WR
Golden Tate,"$6,200,000",DET,WR
DeSean Jackson,"$6,000,000",WAS,WR
Julian Edelman,"$4,250,000",NE,WR
Andre Roberts,"$4,000,000",WAS,WR
Emmanuel Sanders,"$5,000,000",DEN,WR
Jacoby Jones,"$3,000,000",BAL,WR
Steve Smith,"$3,500,000",BAL,WR
James Jones,"$3,333,333",OAK,WR
Ted Ginn Jr.,"$3,250,000",ARI,WR
Devin Hester,"$3,000,000",ATL,WR
Brandon LaFell,"$3,000,000",NE,WR
Jerricho Cotchery,"$1,603,000",CAR,WR
Hakeem Nicks,"$4,000,000",IND,WR
Lance Moore,"$1,500,000",PIT,WR
Miles Austin,"$2,000,000",CLE,WR
Tandon Doss,"$752,500",JAC,WR
Sidney Rice,"$1,400,000",SEA,WR
Kenny Britt,"$1,400,000",STL,WR
Marc Mariani,"$615,000",CHI,WR
Jason Avant,"$1,050,000",CAR,WR
Vincent Brown,"$1,025,000",OAK,WR
Jerome Simpson,"$1,000,000",MIN,WR
Joshua Cribbs,"$970,000",IND,WR
Robert Meachem,"$920,000",NO,WR
Darrius Heyward-Bey,"$795,000",PIT,WR
Louis Murphy,"$795,000",TB,WR
Seyi Ajirotutu,"$795,000",SD,WR
Kyle Williams,"$740,000",KC,WR
Kevin Ogletree,"$730,000",NYG,WR
Eric Weems,"$730,000",ATL,WR
Marlon Moore,"$730,000",CLE,WR
Josh Morgan,"$730,000",CHI,WR
Greg Little,"$645,000",CIN,WR
Arrelious Benn,"$645,000",PHI,WR
Kevin Cone,"$570,000",MIA,WR
Brian Tyms,"$495,000",NE,WR
Joseph Morgan,"$495,000",NO,WR
Aaron Burks,-,0,WR
Santonio Holmes,0,TBD,WR
Mike Williams,0,TBD,WR
Nate Burleson,0,TBD,WR
Mario Manningham,0,TBD,WR
Davone Bess,0,TBD,WR
Jacoby Ford,0,TBD,WR
Earl Bennett,0,TBD,WR
Danario Alexander,0,TBD,WR
Domenik Hixon,0,TBD,WR
Stephen Hill,0,TBD,WR
Jonathan Baldwin,0,TBD,WR
Terrelle Pryor,0,TBD,WR
Austin Pettis,0,TBD,WR
David Gettis,0,TBD,WR
Dezmon Briscoe,0,TBD,WR
Plaxico Burress,0,TBD,WR
Kevin Walter,0,TBD,WR
Kealoha Pilares,0,TBD,WR
Ryan Whalen,0,TBD,WR
Taylor Price,0,TBD,WR
Lestar Jean,0,TBD,WR
Stephen Burton,0,TBD,WR
Clyde Gates,0,TBD,WR
Lavelle Hawkins,0,TBD,WR
Josh Boyce,0,TBD,WR
Juron Criner,0,TBD,WR
Michael Preston,0,TBD,WR
Aldrick Robinson,0,TBD,WR
Greg Childs,0,TBD,WR
Tiquan Underwood,0,TBD,WR
David Nelson,0,TBD,WR
Mark Harrison,0,TBD,WR
Eric Page,0,TBD,WR
Mike Brown,0,TBD,WR
Derek Moye,0,TBD,WR
Nick Williams,0,TBD,WR
Josh Lenz,0,TBD,WR
