Aqib Talib,"$9,500,000",DEN,CB
Vontae Davis,"$9,000,000",IND,CB
Dominique Rodgers-Cromartie,"$7,000,000",NYG,CB
Alterraun Verner,"$6,437,500",TB,CB
Brandon Browner,"$4,116,667",NE,CB
Darrelle Revis,"$12,000,000",NE,CB
Captain Munnerlyn,"$3,750,000",MIN,CB
Cortland Finnegan,"$5,500,000",MIA,CB
Tracy Porter,"$3,125,000",WAS,CB
Nolan Carroll,"$1,825,000",PHI,CB
Antonio Cromartie,"$3,500,000",ARI,CB
Charles Tillman,"$3,250,000",CHI,CB
Brandon Flowers,"$3,000,000",SD,CB
Carlos Rogers,"$2,500,000",OAK,CB
Will Blackmon,"$937,500",JAC,CB
Mike Jenkins,"$1,500,000",TB,CB
Rashean Mathis,"$1,020,000",DET,CB
Josh Wilson,"$920,000",ATL,CB
Eric Wright,"$900,000",SF,CB
Aaron Ross,"$855,000",BAL,CB
Richard Marshall,"$855,000",SD,CB
Christopher Owens,"$800,000",KC,CB
Elbert Mack,"$795,000",HOU,CB
Brice McCain,"$795,000",PIT,CB
Zackary Bowman,"$795,000",NYG,CB
Phillip Adams,"$795,000",SEA,CB
E.J. Biggers,"$795,000",WAS,CB
Javier Arenas,"$795,000",ATL,CB
Cassius Vaughn,"$730,000",DET,CB
Sherrick McManis,"$730,000",CHI,CB
Chris Cook,"$730,000",SF,CB
Perrish Cox,"$695,000",SF,CB
Jalil Brown,"$645,000",IND,CB
Junior Mertile,0,HOU,CB
Bryan McCann,0,ARI,CB
Champ Bailey,0,TBD,CB
Asante Samuel,0,TBD,CB
Jabari Greer,0,TBD,CB
Corey Webster,0,TBD,CB
Dimitri Patterson,0,TBD,CB
Dunta Robinson,0,TBD,CB
Chris Houston,0,TBD,CB
Derek Cox,0,TBD,CB
Tarell Brown,0,TBD,CB
Antoine Cason,0,TBD,CB
Terrell Thomas,0,TBD,CB
Aaron Berry,0,TBD,CB
Curtis Brown,0,TBD,CB
Ellis Lankster,0,TBD,CB
R.J. Stanford,0,TBD,CB
Dominique Franks,0,TBD,CB
Brandon Ghee,0,TBD,CB
Danny Gorrer,0,TBD,CB
Kelvin Hayden,0,TBD,CB
Anthony Gaitor,0,TBD,CB
Johnny Patrick,0,TBD,CB
Isaiah Trufant,0,TBD,CB
Jonte Green,0,TBD,CB
Crezdon Butler,0,TBD,CB
Drayton Florence,0,TBD,CB
Rashad Carmichael,0,TBD,CB
Rod Sweeting,0,TBD,CB
Deveron Carr,0,TBD,CB
Richard Crawford,0,TBD,CB
Charles James,0,TBD,CB
Chandler Fenner,0,TBD,CB
Saeed Lee,0,TBD,CB
Curtis Marsh,0,TBD,CB
Chris Carr,0,TBD,CB
James Nixon,0,TBD,CB
Derrick Martin,0,TBD,CB
Josh Victorian,0,TBD,CB
Trevin Wade,0,TBD,CB
Quinton Pointer,0,TBD,CB
Micah Pellerin,0,TBD,CB
Julian Posey,0,TBD,CB
Devin Smith,0,TBD,CB
Robert Steeples,0,TBD,CB
Justin Green,0,TBD,CB
Kip Edwards,0,TBD,CB
Brandon Jones,0,TBD,CB
LeQuan Lewis,0,TBD,CB
Keith Lewis,0,TBD,CB
Damond Smith,0,TBD,CB
Travis Hawkins,0,TBD,CB
Darren Woodard,0,TBD,CB
Antonio Dennard,0,TBD,CB
Avery Patterson,-,-1,CB
Jordan Mabin,0,TBD,CB
Aaron Hester,0,TBD,CB
Derek Brim,0,TBD,CB
Mike Dobson,0,TBD,CB
Louis Young,0,TBD,CB
Derrius Brooks,0,TBD,CB
Dashaun Phillips,0,TBD,CB
Brandon Hughes,0,TBD,CB
Jarrid Bryant,0,TBD,CB
Derricus Purdy,0,TBD,CB
Louchiez Purifoy,0,TBD,CB
Brandon Burton,0,TBD,CB
Nick Taylor,0,TBD,CB
Bobby Felder,0,TBD,CB
Steven Terrell,0,TBD,CB
Jeremy Reeves,0,TBD,CB
Greg Reid,0,TBD,CB
Kendall James,0,TBD,CB
Kamaal McIlwain,0,TBD,CB
Kevin Fogg,0,TBD,CB
Lew Toler,0,TBD,CB
A.J. Jefferson,0,TBD,CB
Demetruce McNeal,0,TBD,CB
Shaquille Richardson,0,TBD,CB
Devon Carrington,-,-1,CB
Loyce Means,0,TBD,CB
Michael Carter,0,TBD,CB
De'Quan Menzie,0,TBD,CB
Darius Robinson,-,-1,CB
DeMarcus Van Dyke,0,TBD,CB
David Van Dyke,-,-1,CB
Johnny  Adams,0,TBD,CB
John Fulton,-,-1,CB
Royce Adams,0,TBD,CB
Lowell Rose,0,TBD,CB
Steven Clarke,0,TBD,CB
Kevin Rutland,0,TBD,CB
Rishard Anderson,0,TBD,CB
D.J. Moore,0,TBD,CB
Marc Anthony,0,TBD,CB
Devonta Glover-Wright,0,TBD,CB
Todd Washington,0,TBD,CB
Akeem Auguste,0,TBD,CB
Ryan Mouton,0,TBD,CB
Vernon Kearney,0,TBD,CB
Jerome Murphy,0,TBD,CB
George Baker,0,TBD,CB
Kyle Sebetic,0,TBD,CB
Brandon Sermons,0,TBD,CB
Lavelle Westbrooks,0,TBD,CB
Bryan Shepherd,0,TBD,CB
Ryan White,0,TBD,CB
Qua Cox,0,TBD,CB
Kennard Cox,0,TBD,CB
Marrio Norman,0,TBD,CB
Deion Belue,0,TBD,CB
Dayonne Nunley,-,-1,CB
Victor Hampton,0,TBD,CB
Jimmy LeGree,0,TBD,CB
Brandon Smith,0,TBD,CB
Justin Blake,-,-1,CB
