Erik Lorig,"$1,200,000",NO,FB
John Kuhn,"$1,030,000",GB,FB
Henry Hynoski,"$1,000,000",NYG,FB
Jed Collins,"$710,000",DET,FB
LeRon McClain,0,TBD,FB
Vonta Leach,0,TBD,FB
Greg Jones,0,TBD,FB
Tony Fiammetta,0,TBD,FB
Orson Charles,0,TBD,FB
John Conner,0,TBD,FB
Stanley Havili,0,TBD,FB
Frank Summers,0,TBD,FB
Mario Harvey,0,TBD,FB
Collin Mooney,0,TBD,FB
Michael Robinson,0,TBD,FB
Alex Debniak,0,TBD,FB
Michael Zordich,0,TBD,FB
Quinn Johnson,0,TBD,FB
Kendall Gaskins,0,TBD,FB
Ina Liaina,0,TBD,FB
Chad  Young,0,TBD,FB
Chris Pressley,0,TBD,FB
Tevita Finau,0,TBD,FB
Stephen Campbell,0,TBD,FB
Chad Abram,0,TBD,FB
Ray Agnew,0,TBD,FB
Kadeem Jones,0,TBD,FB
Jason Schepler,0,TBD,FB
Eric Kettani,0,TBD,FB
J.C. Copeland,0,TBD,FB
Nikita Whitlock,0,TBD,FB
Roosevelt Nix,0,TBD,FB
Maurice Hagens,0,TBD,FB
Kiero Small,0,TBD,FB
Karl Williams,0,TBD,FB
