Karlos Dansby,"$6,000,000",CLE,ILB
Jon Beason,"$5,666,667",NYG,ILB
Wesley Woodyard,"$3,937,500",TEN,ILB
Daryl Smith,"$3,400,000",BAL,ILB
Joe Mays,"$3,000,000",KC,ILB
Jameel McClain,"$2,262,500",NYG,ILB
Brandon Spikes,"$3,000,000",BUF,ILB
Kavell Conner,"$900,000",SD,ILB
Reggie Walker,"$1,025,000",SD,ILB
D.J. Williams,"$1,500,000",CHI,ILB
Dane Fletcher,"$1,200,000",TB,ILB
Larry Foote,"$955,000",ARI,ILB
Stevenson Sylvester,"$730,000",BUF,ILB
Josh Mauga,"$645,000",KC,ILB
Darryl Sharpton,0,CHI,ILB
London Fletcher,0,TBD,ILB
Jonathan Vilma,0,TBD,ILB
Paris Lenon,0,TBD,ILB
Kaluka Maiava,0,TBD,ILB
Erin Henderson,0,TBD,ILB
Patrick Angerer,0,TBD,ILB
Stewart Bradley,0,TBD,ILB
Jonas Mouton,0,TBD,ILB
Bryan Kehl,0,TBD,ILB
Jason Phillips,0,TBD,ILB
Rob Francois,0,TBD,ILB
Jacob Cutrera,0,TBD,ILB
Akeem Jordan,0,TBD,ILB
Nick Barnett,0,TBD,ILB
Bront Bird,0,TBD,ILB
Omar Gaither,0,TBD,ILB
Austin Spitler,0,TBD,ILB
Allen Bradford,0,TBD,ILB
Jeremy Kimbrough,0,TBD,ILB
Eric Martin,0,TBD,ILB
Josh Hull,0,TBD,ILB
Justin Hickman,0,TBD,ILB
Evan Frierson,0,TBD,ILB
Dan Connor,0,TBD,ILB
Marshall McFadden,0,TBD,ILB
Lawrence Wilson,0,TBD,ILB
Kion Wilson,0,TBD,ILB
Billy Boyko,0,TBD,ILB
Steele Divitto,0,TBD,ILB
Tim Dobbins,0,TBD,ILB
Michael Zimmer,0,TBD,ILB
Terrell Manning,0,TBD,ILB
Jake Doughty,0,TBD,ILB
Darin Drakeford,0,TBD,ILB
Bruce Taylor,0,TBD,ILB
Caesar Rayford,0,TBD,ILB
Andrew Jackson,0,TBD,ILB
L.J. Fort,0,TBD,ILB
Caleb McSurdy,0,TBD,ILB
Dan Fox,0,TBD,ILB
Jamar Chaney,0,TBD,ILB
Jimmy Gaines,0,TBD,ILB
Daniel Molls,0,TBD,ILB
Justin Anderson,0,TBD,ILB
Justin Cole,0,TBD,ILB
Korey Jones,0,TBD,ILB
Pat Schiller,0,TBD,ILB
Damaso Munoz,0,TBD,ILB
Shayne Skov,0,TBD,ILB
Shamari Benton,0,TBD,ILB
Simoni Lawrence,0,TBD,ILB
Yawin Smallwood,0,TBD,ILB
Brenden Daley,0,TBD,ILB
D.J. Smith,0,TBD,ILB
