Aaron Rodgers,22000000,QB
Russell Wilson,21900000,QB
Ben Roethlisberger,21850000,QB
Eli Manning,21000000,QB
Philip Rivers,20812500,QB
Cam Newton,20760000,QB
Matt Ryan,20750000,QB
Joe Flacco,20100000,QB
Drew Brees,20000000,QB
Ryan Tannehill,19250000,QB
Colin Kaepernick,19000000,QB
Jay Cutler,18100000,QB
Tony Romo,18000000,QB
Matthew Stafford,17666667,QB
Alex Smith,17000000,QB
Peyton Manning,17000000,QB
Carson Palmer,16500000,QB
Andy Dalton,16000000,QB
Sam Bradford,13007500,QB
Nick Foles,12270000,QB
Tom Brady,9000000,QB
Jameis Winston,6337819,QB
Marcus Mariota,6053494,QB
Andrew Luck,5527000,QB
Robert Griffin III,5279775,QB
Brian Hoyer,5250000,QB
Blake Bortles,5163703,QB
Josh McCown,4666667,QB
Mark Sanchez,4500000,QB
Chad Henne,4000000,QB
Ryan Fitzpatrick,3625000,QB
Chase Daniel,3333333,QB
Shaun Hill,3250000,QB
Matt Hasselbeck,3000000,QB
Drew Stanton,2733333,QB
Matt Moore,2600000,QB
Derek Anderson,2350000,QB
E.J. Manuel,2221325,QB
Charlie Whitehurst,2125000,QB
Johnny Manziel,2062149,QB
Austin Davis,2025000,QB
Matt Cassel,2000000,QB
Matt Schaub,2000000,QB
Blaine Gabbert,2000000,QB
Teddy Bridgewater,1712376,QB
Bruce Gradkowski,1650000,QB
Colt McCoy,1500000,QB
Kellen Clemens,1500000,QB
Tarvaris Jackson,1500000,QB
Scott Tolzien,1350000,QB
Derek Carr,1342950,QB
Geno Smith,1254901,QB
Jimmy Clausen,1125000,QB
Tyrod Taylor,1116667,QB
Luke McCown,1050000,QB
Dan Orlovsky,1050000,QB
Michael Vick,970000,QB
Tyler Bray,962500,QB
Brock Osweiler,879170,QB
Jimmy Garoppolo,870975,QB
Matt Flynn,870000,QB
Garrett Grayson,850151,QB
Joe Webb,825000,QB
Ryan Mallett,815735,QB
Sean Mannion,812724,QB
Mike Glennon,776016,QB
Josh Freeman,752500,QB
Josh Johnson,745000,QB
T.J. Yates,745000,QB
Thaddeus Lewis,745000,QB
Kellen Moore,710000,QB
Bryce Petty,708424,QB
Matt Barkley,684882,QB
Ryan Lindley,667500,QB
Ryan Nassib,653400,QB
Landry Jones,649805,QB
Kirk Cousins,643172,QB
Tom Savage,630146,QB
Brett Hundley,625908,QB
Brandon Weeden,615000,QB
Logan Thomas,612500,QB
Aaron Murray,600606,QB
A.J. McCarron,600413,QB
Zach Mettenberger,586279,QB
Pat Devlin,585000,QB
Case Keenum,585000,QB
Trevor Siemian,583196,QB
David Fales,555000,QB
Sean Renfree,551474,QB
Ryan Griffin,550000,QB
Taylor Heinike,528333,QB
Jameill Showers,525000,QB
Stephen Morris,511667,QB
Connor Shaw,511667,QB
Matt McGloin,495000,QB
Keith Wenning,480000,QB
Alex Tanney,480000,QB
Dylan Thompson,480000,QB
