Logan Mankins,8500000,G
Mike Iupati,8000000,G
Marshal Yanda,7979412,G
Andy Levitre,7800000,G
Orlando Franklin,7300000,G
Jermon Bushrod,7193000,G
Josh Sitton,6750000,G
Rodger Saffold,6269447,G
Jahri Evans,6001000,G
Zane Beadles,6000000,G
Louis Vasquez,5875000,G
Brandon Scherff,5303910,G
Clint Boling,5200000,G
T.J. Lang,5200000,G
Ben Grubbs,5050000,G
Brandon Fusco,4850000,G
James Carpenter,4775000,G
Shawn Lauvao,4250000,G
Geoff Schwartz,4200000,G
Kraig Urbik,3650000,G
Jonathan Cooper,3637251,G
Evan Mathis,3250000,G
Matt Slauson,3200000,G
Chance Warmack,3041663,G
Alex Boone,3000000,G
D.J. Fluker,2850625,G
Andrus Peat,2848374,G
Chris Chester,2800000,G
Joe Reitz,2666667,G
Cameron Erving,2357266,G
Zack Martin,2241950,G
Laken Tomlinson,2137561,G
Justin Pugh,2086475,G
Kyle Long,2075238,G
Paul Fanaika,2050000,G
David DeCastro,1953475,G
Kevin Zeitler,1886050,G
Ramon Foster,1833333,G
John Jerry,1650000,G
Josh Kline,1650000,G
John Greco,1605000,G
Manuel Ramirez,1575000,G
Mike Harris,1542000,G
Andrew Gardner,1500000,G
Allen Barbre,1450000,G
Xavier Su'a-Filo,1387900,G
Joel Bitonio,1365425,G
Ted Larsen,1300000,G
Eric Kush,1260000,G
Amini Silatolu,1234276,G
Jeff Allen,1160956,G
Garrett Reynolds,1100000,G
Richie Incognito,1100000,G
Willie Colon,950000,G
Ali Marpet,943397,G
Justin Britt,886733,G
Mike McGlynn,870000,G
A.J. Cann,843149,G
Kelechi Osemele,836468,G
Vladimir Ducasse,825000,G
Chris Scott,825000,G
Jamon  Brown,810815,G
Billy Turner,786625,G
Larry Warford,768750,G
Marcus Martin,767312,G
Shelley Smith,745000,G
Tyronne Green,745000,G
Fernando Velasco,745000,G
John Miller,740030,G
Gabe Jackson,738197,G
Lance Louis,737500,G
Brian Winters,725969,G
Spencer Long,715950,G
Dallas Thomas,711594,G
Tre' Jackson,700935,G
Arie Kouandjio,700418,G
Brandon Brooks,700000,G
Dallas Reynolds,700000,G
Trai Turner,697794,G
Brandon Linder,697400,G
Jon Feliciano,685163,G
Hugh Thornton,683845,G
Brandon Thomas,681527,G
Shaq Mason,680881,G
Tom Compton,660000,G
Joe Looney,660000,G
Austin Pasztor,660000,G
Mark Glowinski,656423,G
Max Garcia,656423,G
Dakota Dozier,630146,G
Barrett Jones,630000,G
Tanner Hawkinson,630000,G
Kevin Pamphile,604625,G
Ian Silberman,600419,G
Brandon Mosley,600146,G
Kristjan Sokoli,592622,G
Cody Wichmann,592622,G
John Urschel,591140,G
Oday Aboushi,589750,G
Zach Fulton,587305,G
