Charles Woodson,11000000,S
Troy Polamalu,9866667,S
Eric Berry,8340717,S
Eric Weddle,8000000,S
Michael Huff,8000000,S
Antrel Rolle,7420000,S
Michael Griffin,7000000,S
Quintin Mikell,6750000,S
Kerry Rhodes,6700000,S
Tyvon Branch,6650000,S
Antoine Bethea,6500000,S
Roman Harper,6250000,S
Dashon Goldson,6212000,S
Ed Reed,5726429,S
Dawan Landry,5500000,S
Charles Godfrey,5500000,S
Danieal Manning,5000000,S
Quentin Jammer,4546429,S
Reggie Nelson,4500000,S
Gerald Sensabaugh,4166667,S
Adrian Wilson,4125000,S
Donte Whitner,3883333,S
Malcolm Jenkins,3800000,S
Earl Thomas,3660000,S
Mark Barron,3616250,S
Thomas DeCoud,3500000,S
James Butler,3500000,S
Ryan Clark,3500000,S
LaRon Landry,3500000,S
Dwight Lowery,3400000,S
Ronde Barber,3000000,S
Brandon Meriweather,3000000,S
George Wilson,2950000,S
Melvin Bullitt,2670000,S
Bernard Pollard,2562500,S
Eric Smith,2500000,S
Renaldo Hill,2500000,S
Steve Gregory,2350000,S
Kenny Phillips,2230000,S
Barry Church,2206750,S
Mike Adams,2000000,S
Devin McCourty,2000000,S
Usama Young,1966667,S
Tom Zbikowski,1895000,S
Harrison Smith,1784637,S
Jordan Babineaux,1600000,S
Haruki Nakamura,1600000,S
Will Allen,1498333,S
Louis Delmas,1487500,S
Josh Barrett,1470000,S
Yeremiah Bell,1400000,S
C.J. Spillman,1400000,S
Reed Doughty,1375000,S
Aaron Williams,1314787,S
Nate Allen,1283250,S
T.J. Ward,1272000,S
Rashad Johnson,1260000,S
Ryan Mundy,1260000,S
Patrick Chung,1250000,S
Atari Bigby,1250000,S
Hiram Eugene,1225000,S
Craig Dahl,1200000,S
Eric Frampton,1166667,S
Charlie Peprah,1125000,S
Rahim Moore,1112032,S
Tavon Wilson,1052096,S
Jairus Byrd,1037500,S
Taylor Mays,1015000,S
Will Allen,1000000,S
Chris Hope,990000,S
Marcus Gilchrist,988900,S
Mike Mitchell,944500,S
James Sanders,915000,S
John Wendling,913333,S
Jaiquawn Jarrett,899688,S
Michael Adams,892500,S
Erik Coleman,890000,S
Madieu Williams,890000,S
Sean Considine,890000,S
Jim Leonhard,890000,S
Morgan Burnett,877025,S
Major Wright,869425,S
William Moore,852125,S
Abram Elam,850000,S
Chris Harris,825000,S
Matt Giordano,825000,S
Chris Crocker,825000,S
Travis Daniels,825000,S
Craig Steltz,820000,S
Sherrod Martin,806375,S
James Ihedigbo,765000,S
Raymond Ventrone,750000,S
Kendrick Lewis,709975,S
Tyrell Johnson,707500,S
Corey Lynch,700000,S
Quintin Demps,700000,S
Charlie Peprah,700000,S
Tyrone Culver,700000,S
Brandon Taylor,691594,S
Brandon Hardin,680250,S
