Mario Williams,16000000,DL
Ndamukong Suh,12900400,DL
Charles Johnson,12666667,DL
Jared Allen,12210012,DL
Haloti Ngata,12131000,DL
Chris Long,12050000,DL
DeMarcus Ware,11142857,DL
Calais Campbell,11000000,DL
Gerald McCoy,11000000,DL
Tyson Jackson,10985000,DL
Cliff Avril,10605000,DL
Glenn Dorsey,10085000,DL
Anthony Spencer,8856000,DL
Darnell Dockett,8825000,DL
Vince Wilfork,8000000,DL
Richard Seymour,7500000,DL
Justin Smith,7500000,DL
Chris Clemons,7333333,DL
Kyle Williams,7287500,DL
Tommy Kelly,7160714,DL
Casey Hampton,7100000,DL
Antonio Smith,7100000,DL
Chris Kelsay,7050000,DL
Red Bryant,7020000,DL
Chris Canty,7000000,DL
Jay Ratliff,6946429,DL
Sedrick Ellis,6700000,DL
Cameron Wake,6640000,DL
Ahtyba Rubin,6625000,DL
Kyle Vanden Bosch,6500000,DL
Corey Williams,6433333,DL
Justin Tuck,6200000,DL
Ryan Pickett,6187500,DL
Cullen Jenkins,6075000,DL
Paul Soliai,6000000,DL
Barry Cofield,6000000,DL
Mathias Kiwanuka,5916667,DL
Antwan Odom,5900000,DL
Jason Babin,5780000,DL
Kevin Williams,5721750,DL
Tony Brown,5666667,DL
Robert Geathers,5625000,DL
Domata Peko,5553000,DL
Ray Edwards,5500000,DL
Kendall Langford,5500000,DL
Stephen Bowen,5500000,DL
B.J. Raji,5386000,DL
Shaun Phillips,5266667,DL
Mark Anderson,5250000,DL
Marcell Dareus,5101825,DL
Brodrick Bunkley,5000000,DL
Jonathan Babineaux,5000000,DL
Adam Carriker,5000000,DL
Sione Pouha,5000000,DL
Brandon Mebane,5000000,DL
Jeremy Mincey,5000000,DL
Mike Patterson,4785714,DL
Maake Kemoeatu,4600000,DL
Jason Jones,4500000,DL
Dwan Edwards,4500000,DL
Brian Robison,4500000,DL
Tyson Alualu,4379800,DL
Frostee Rucker,4100000,DL
Jovan Haye,4050000,DL
Ray McDonald,4020000,DL
Randy Starks,4010000,DL
Isaac Sopoaga,4000000,DL
Brett Keisel,3900000,DL
Spencer Johnson,3500000,DL
Cory Redding,3500000,DL
Alan Branch,3500000,DL
Antonio Garay,3300000,DL
Jason Pierre-Paul,3216800,DL
Kyle Love,3090000,DL
Marcus Spears,3050000,DL
Letroy Guion,3000000,DL
Juqua Parker,3000000,DL
Tony McDaniel,3000000,DL
Shaun Cody,2875000,DL
Dontari Poe,2830002,DL
J.J. Watt,2809375,DL
Jamaal Anderson,2750000,DL
Ron Edwards,2750000,DL
Michael Bennett,2742000,DL
Jared Odrick,2614388,DL
Robert Ayers,2600000,DL
Fletcher Cox,2560300,DL
Israel Idonije,2500000,DL
C.J. Mosley,2475000,DL
Nick Fairley,2472250,DL
Michael Brockers,2380500,DL
Kevin Vickerson,2375000,DL
Robert Quinn,2359013,DL
Lawrence Jackson,2240000,DL
Corey Liuget,2078936,DL
Adrian Clayborn,2052542,DL
Chandler Jones,2043138,DL
Phil Taylor,2023313,DL
Antonio Johnson,2000000,DL
Jason Hatcher,2000000,DL
