Drew Brees,20000000,QB
Peyton Manning,19200000,QB
Eli Manning,16250000,QB
Michael Vick,16000000,QB
Tom Brady,15700000,QB
Matt Schaub,15500000,QB
Philip Rivers,15300000,QB
Ben Roethlisberger,14664417,QB
Mark Sanchez,13491667,QB
Sam Bradford,13007500,QB
Matthew Stafford,12000000,QB
Matt Ryan,11250000,QB
Tony Romo,11250000,QB
Carson Palmer,10750000,QB
Aaron Rodgers,10586667,QB
Matt Cassel,10500000,QB
Kevin Kolb,10351333,QB
Jay Cutler,10074000,QB
Ryan Fitzpatrick,9833333,QB
Alex Smith,9258333,QB
Matt Hasselbeck,6666667,QB
Matt Flynn,6500000,QB
Joe Flacco,5950000,QB
Andrew Luck,5527000,QB
Cam Newton,5506375,QB
Robert Griffin III,5279775,QB
Josh Freeman,5200000,QB
Tarvaris Jackson,4000000,QB
Kyle Orton,3500000,QB
Jason Campbell,3500000,QB
Chad Henne,3375000,QB
Ryan Tannehill,3167211,QB
Jake Locker,3146501,QB
Blaine Gabbert,3000412,QB
Tyler Thigpen,3000000,QB
Shaun Hill,2750000,QB
Christian Ponder,2539675,QB
Matt Moore,2512500,QB
Tim Tebow,2250000,QB
Brandon Weeden,2020359,QB
Bruce Gradkowski,2000000,QB
Charlie Whitehurst,1525000,QB
Brady Quinn,1500000,QB
Andy Dalton,1303550,QB
Rex Grossman,1300000,QB
Colin Kaepernick,1281074,QB
Dan Orlovsky,1250000,QB
Caleb Hanie,1250000,QB
Colt McCoy,1240000,QB
Drew Stanton,1225000,QB
Chase Daniel,1000000,QB
David Carr,990000,QB
Charlie Batch,990000,QB
Brock Osweiler,879170,QB
Josh McCown,875000,QB
Derek Anderson,825000,QB
Luke McCown,825000,QB
Byron Leftwich,825000,QB
Jimmy Clausen,807500,QB
Matt Leinart,750000,QB
Russell Wilson,749176,QB
Ryan Mallett,736957,QB
Kellen Clemens,710000,QB
Trent Edwards,707500,QB
Josh Johnson,700000,QB
John Beck,700000,QB
Nick Foles,692130,QB
Terrelle Pryor,686517,QB
Kirk Cousins,643172,QB
Jordan Palmer,615000,QB
Brian Hoyer,615000,QB
Thaddeus Lewis,600000,QB
Ricky Stanzi,571513,QB
T.J. Yates,556250,QB
Ryan Lindley,551327,QB
Graham Harrell,540000,QB
Tyrod Taylor,536327,QB
John Skelton,530413,QB
Greg McElroy,526288,QB
Troy Smith,525000,QB
Kellen Moore,486667,QB
Dominique Davis,480667,QB
Austin Davis,480000,QB
Alex Tanney,480000,QB
Rusty Smith,476056,QB
Joe Webb,470629,QB
Scott Tolzien,469333,QB
McLeod Bethel-Thompson ,437500,QB
Pat Devlin,420000,QB
Trevor Vittatoe,390000,QB
Mike Hartline,390000,QB
