Nnamdi Asomugha,12000000,CB
Darrelle Revis,11500000,CB
Stanford Routt,10900000,CB
Champ Bailey,10625000,CB
Asante Samuel,9912500,CB
Leon Hall,9750000,CB
Johnathan Joseph,9750000,CB
Dunta Robinson,9500000,CB
DeAngelo Hall,9166667,CB
Chris Gamble,8791667,CB
Terence Newman,8366667,CB
Marcus Trufant,8366667,CB
Tramon Williams,8250000,CB
Brandon Flowers,8225000,CB
Joe Haden,8011348,CB
Antonio Cromartie,8000000,CB
Corey Webster,7250000,CB
Antoine Winfield,7200000,CB
Patrick Surtain,7142857,CB
Ike Taylor,7000000,CB
Domonique Foxworth,6800000,CB
Ron Bartell,6250000,CB
Charles Tillman,6166667,CB
Cedric Griffin,5700000,CB
Nathan Vasher,5600000,CB
Jabari Greer,5500000,CB
Terrence McGee,5400000,CB
Nate Clements,5250000,CB
Rashean Mathis,5100000,CB
Sheldon Brown,5083333,CB
Drayton Florence,5000000,CB
Patrick Peterson,4607375,CB
Josh Wilson,4500000,CB
Randall Gay,4450000,CB
Carlos Rogers,4250000,CB
Cortland Finnegan,4200000,CB
Andre' Goodman,4080000,CB
Leodis McKelvin,3880000,CB
Chris Johnson,3850000,CB
Eugene Wilson,3766667,CB
Dimitri Patterson,3600000,CB
Al Harris,3560000,CB
Richard Marshall,3500000,CB
Chris Carr,3500000,CB
Eric Wright,3500000,CB
Shawntae Spencer,3404167,CB
Shawn Springs,3250000,CB
Dominique Rodgers-Cromartie,3105750,CB
Tarell Brown,3037501,CB
Orlando Scandrick,3000000,CB
Chris Houston,3000000,CB
Aqib Talib,2800000,CB
Leon Hall,2720000,CB
Kareem Jackson,2704000,CB
Aaron Ross,2700000,CB
Brent Grimes,2611000,CB
Brandon Carr,2610000,CB
Bryant McFadden,2500000,CB
Drew Coleman,2466667,CB
Vontae Davis,2250000,CB
Benny Sapp,2100000,CB
Jason Allen,2097696,CB
Prince Amukamara,2045225,CB
Kyle Wilson,1981000,CB
Patrick Robinson,1881900,CB
Jimmy Smith,1865425,CB
Mike Jenkins,1855000,CB
Antoine Cason,1556000,CB
Jarrett Bush,1500000,CB
Tim Jennings,1450000,CB
Chris Cook,1342500,CB
Ras-I Dowling,1326025,CB
Corey Graham,1300000,CB
Alan Ball,1200000,CB
Donald Strickland,1108333,CB
Darius Butler,1081250,CB
Tracy Porter,1050000,CB
Alphonso Smith,1020000,CB
Dante Hughes,1000000,CB
Javier Arenas,949604,CB
Kyle Arrington,937500,CB
Phillip Buchanon,910000,CB
Joselio Hanson,900000,CB
Brandon Harris,824832,CB
Nathan Jones,810000,CB
Curtis Marsh,809790,CB
Alterraun Verner,790035,CB
Sean Smith,779000,CB
Justin King,775500,CB
Donald Strickland,760000,CB
Pat Lee,746250,CB
David Jones,745000,CB
William Gay,735000,CB
Ashton Youboty,692500,CB
Hamza Abdullah,685000,CB
Ceandris Brown,685000,CB
Derrick Martin,685000,CB
Brandon McDonald,685000,CB
Will Blackmon,685000,CB
Jerome Murphy,681935,CB
