Patrick Willis,10000000,ILB
Lawrence Timmons,9559150,ILB
David Harris,9000000,ILB
Jon Beason,8821592,ILB
Karlos Dansby,8420000,ILB
Niko Koutouvides,8100000,ILB
Rolando McClain,8000000,ILB
DeMeco Ryans,7800000,ILB
Paul Posluszny,7500000,ILB
Jerod Mayo,7121429,ILB
Jonathan Vilma,6800000,ILB
A.J. Hawk,6750000,ILB
DeAndre Levy,6019000,ILB
Derrick Johnson,5530000,ILB
Stewart Bradley,5500000,ILB
D.J. Williams,5333333,ILB
London Fletcher,5000000,ILB
D'Qwell Jackson,4750000,ILB
Daryl Smith,4723333,ILB
Nick Barnett,3833333,ILB
Stephen Tulloch,3250000,ILB
Brian Cushing,3180000,ILB
Larry Foote,3100000,ILB
Tim Dobbins,2633333,ILB
Heath Farwell,2583333,ILB
Nick Roach,2250000,ILB
Wesley Woodyard,1835000,ILB
Paris Lenon,1500000,ILB
Jameel McClain,1385000,ILB
James Laurinaitis,1272500,ILB
Chris Chamberlain,1200000,ILB
Erin Henderson,1200000,ILB
Rey Maualuga,1177750,ILB
Koa Misi,1166226,ILB
Curtis Lofton,1144500,ILB
Daryl Washington,1042500,ILB
Jason Trusnik,1000000,ILB
Sean Lee,872500,ILB
Donald Butler,836625,ILB
Patrick Angerer,822500,ILB
Keyaron Fox,810000,ILB
Jonas Mouton,802376,ILB
Brandon Spikes,800000,ILB
Perry Riley,790750,ILB
Tavares Gooden,750000,ILB
Mason Foster,696093,ILB
Akeem Dent,691975,ILB
Nate Irving,683750,ILB
Colin McCarthy,623850,ILB
Dan Connor,623346,ILB
Navorro Bowman,623062,ILB
Casey Matthews,619966,ILB
Darryl Sharpton,618735,ILB
Kaluka Maiava,566250,ILB
Greg Jones,560066,ILB
Roddrick Muckelroy,553394,ILB
Mike Mohamed,550000,ILB
Chris White,540150,ILB
Quan Sturdivant,538947,ILB
D.J. Smith,535788,ILB
Allen Bradford,534525,ILB
Brian Rolle,534150,ILB
Reggie Walker,525000,ILB
Andrew Gachkar,521475,ILB
Kelvin Sheppard,511842,ILB
Kion Wilson,510000,ILB
Kavell Conner,496310,ILB
Jasper Brinkley,484000,ILB
Nick Bellore,467333,ILB
Jamari Lattimore,466667,ILB
Bront Bird,466333,ILB
Scott Lutrus,465000,ILB
Dom DeCicco,465000,ILB
Jamar Chaney,462563,ILB
Austin Spitler,456619,ILB
Josh Hull,456388,ILB
Brad Jones,452564,ILB
Moise Fokou,449938,ILB
Jason Phillips,447017,ILB
Joe Mays,445324,ILB
Stevenson Sylvester,443853,ILB
Bryan Kehl,422250,ILB
Jacob Cutrera,410000,ILB
Dane Fletcher,408333,ILB
Josh Mauga,405000,ILB
Josh Bynes,375000,ILB
Albert McClellan,375000,ILB
Rob Francois,375000,ILB
Akeem Jordan,367500,ILB
Justin Cole,363750,ILB
Lee Robinson,330000,ILB
